raw,replaced
Online courses replace kindergarten for Ukrainian preschoolers .,Online courses replace kindergarten for Ukrainian preschoolers .
2020-04-29 13:34:29 +00:00 .,2020-04-29 13:34:29 +00:00 .
"7 - year - old Mykhailo Bondarenko and his sister Maria , 10 , do yoga exercises as they attend an online class as part of a municipal program for preschoolers "" Online Kindergarten "" , amid the coronavirus disease ( COVID-19 ) outbreak in Kiev , Ukraine April 27 , 2020 .","7 - year - old Mykhailo Bondarenko  brother and sister Mykhailo  7 - year - old Mykhailo Bondarenko  Maria Bondarenko do yoga exercises as brother and sister Mykhailo attend an online class as part of a municipal program for preschoolers "" Online Kindergarten "" , amid the coronavirus disease ( COVID-19 ) outbreak in Kiev , Ukraine April 27 , 2020  Ukraine April 27 , 2020 ."
"Picture taken April 27 , 2020 .","Picture taken April 27 , 2020 ."
REUTERS /,REUTERS /
Valentyn Ogirenko KIEV ( Reuters ) -,Valentyn Ogirenko KIEV ( Reuters ) -
"Sharing a pilates mat , brother and sister Mykhailo and Maria Bondarenko practise basic yoga moves at home , following the instructions of a trainer via laptop .","Sharing a pilates mat , brother and sister Mykhailo  brother and sister Mykhailo and Maria Bondarenko practise basic yoga moves at home , following the instructions of a trainer via laptop ."
"They are on a course run by Education Hub and aimed at Ukrainian children aged seven or younger , now under lockdown with their parents following the closure of all schools as part of measures to contain the coronavirus outbreak .","brother and sister Mykhailo are on a course run by Education Hub and aimed at Ukrainian children aged seven or younger , now under lockdown with Ukrainian children aged seven or younger parents following the closure of all schools as part of measures to contain the coronavirus disease ( COVID-19 ) outbreak in Kiev , Ukraine April 27 , 2020 ."
"“ We wanted to create a project which would help parents to get a bit of free time for housekeeping or work as many people moved to remote work , ” the Kiev - based organisation ’s director Mariya Boguslav told Reuters .","“ brother and sister Mykhailo wanted to create the initiative , ” Boguslav told Reuters ."
“ It is very hard to work with little troublemakers of 4 - 6 years old around . ”,“ It is very hard to work with little troublemakers of 4 - 6 years old around . ”
"As well as yoga , its ‘ Online Kindergarten ’ series offers English and drawing lessons , and courses on developing memory , imagination and concentration .","As well as yoga , the site offers English and drawing lessons , and courses on developing memory , imagination and concentration ."
"New webcasts - including some featuring showbiz stars - are posted every day and the site attracts up to 30,000 visitors daily .","New webcasts - including some featuring showbiz stars - are posted every day and the site attracts up to 30,000 visitors daily ."
"Boguslav said around 100,000 people registered in the first hours after the initiative launched .","Boguslav said around 100,000 people registered in the first hours after the initiative launched ."
"Imposed on March 16 , Ukraine ’s lockdown is currently due to end on May 11 .","Imposed on March 16 , Ukraine ’s lockdown is currently due to end on May 11 ."
editing by John Stonestreet,editing by John Stonestreet
