raw,replaced
"Cricket-No current threat to South Africa series, IPL - Indian board .","Cricket-No current threat to South Africa series, IPL - Indian board ."
2020-03-05 10:53:34 +00:00 .,2020-03-05 10:53:34 +00:00 .
"MUMBAI , March 5 ( Reuters ) -","MUMBAI , March 5 ( Reuters ) -"
"The Indian cricket board is monitoring the development of the coronavirus outbreak in the country but says there is no current threat to its flagship Indian Premier League , with the franchise - based tournament scheduled to start later this month .","The Indian cricket board is monitoring the development of the outbreak  India but says there is no current threat to The Indian cricket board flagship Indian Premier League , with the franchise - based tournament scheduled to start later this month ."
The fast - spreading coronavirus has reached some 80 nations with more new cases now reported outside China where the flu - like illness first emerged in the central city of Wuhan late last year .,Coronavirus has reached some 80 nations with more new cases now reported outside India where the flu - like illness first emerged in the central city of Wuhan late last year .
"The virus has killed more than 3,200 , most of them in China .","Coronavirus has killed more than 3,200 , most of more than 3,200 in India ."
"It has infected more than 95,000 people globally with India reporting 29 confirmed cases .","Coronavirus has infected more than 95,000 people globally with India reporting 29 confirmed cases ."
"The 13th season of the eight - team IPL , which is played in cricket ’s shortest Twenty20 format , is scheduled to begin on March 29 with a match between defending champions Mumbai Indians and Chennai Super Kings .","The 13th season of IPL , is scheduled to begin on March 29 with a match between The national team and Chennai Super Kings ."
"The national team , however , will take on South Africa for three one - day internationals before that , starting with the first match in the northern Indian city of Dharamsala next Thursday .","The national team , however , will take on South Africa for that before that , starting with the first match in the northern Indian city of Dharamsala Thursday ."
“ We are keeping a tab on the situation .,“ The national team are keeping a tab on the situation .
Before the IPL we have the South Africa series .,Before IPL  The national team have the South Africa series .
"Everything is on schedule currently , ” IPL governing council chairman Brijesh Patel told Reuters on Thursday .","Everything is on schedule currently , ” IPL governing council chairman Brijesh Patel told Reuters on Thursday ."
Coronavirus has had a major impact on sports with a number of international sporting events either cancelled or postponed after the outbreak .,Coronavirus has had a major impact on sports with a number of international sporting events either cancelled or postponed after the outbreak .
"The cash - rich IPL , featuring celebrity owners and top business houses , draws the world ’s top cricketers and will run for seven weeks with the final scheduled for May 17 .",IPL draws the world ’s top cricketers and will run for seven weeks with the final scheduled for May 17 .
"The IPL ’s brand value has soared over the years since its 2008 launch and grew to an estimated $ 6.8 billion in 2019 , according to New York - based corporate finance advisory firm Duff Phelps .","The IPL ’s brand value has soared over the years since IPL 2008 launch and grew to an estimated $ 6.8 billion in 2019 , according to New York - based corporate finance advisory firm Duff Phelps ."
( Reporting by Sudipto Ganguly ; editing by Toby Davis ),( Reporting by Sudipto Ganguly ; editing by Toby Davis )
