raw,replaced
Clash of tech titans: Zuckerberg praises coronavirus lockdowns; Musk sees 'fascism' .,Clash of tech titans: Zuckerberg praises coronavirus lockdowns; Musk sees 'fascism' .
2020-04-30 02:18:50 +00:00 .,2020-04-30 02:18:50 +00:00 .
"( Reuters ) - Silicon Valley billionaires Elon Musk and Mark Zuckerberg offered dueling views on lockdown measures designed to slow the spread of the coronavirus on Wednesday , with Facebook ’s Zuckerberg endorsing the measures while Tesla ’s Musk condemned them as anti - democratic .","( Reuters ) - Both companies  Musk and Mark offered dueling views on lockdown measures designed to slow the spread of the coronavirus on Wednesday  Wednesday , with Facebook  I ’ve  Mark endorsing lockdown measures designed to slow the spread of the coronavirus on Wednesday while Tesla  Musk ’s condemned lockdown measures designed to slow the spread of the coronavirus on Wednesday as anti - democratic ."
FILE PHOTO :,FILE PHOTO :
"Facebook Chairman and CEO Mark Zuckerberg testifies at a House Financial Services Committee hearing in Washington , U.S. , October 23 , 2019 .","Mark  Facebook Chairman and CEO Mark Zuckerberg testifies at a House Financial Services Committee hearing in Washington , U.S. , October 23 , 2019 ."
REUTERS /,REUTERS /
"Erin Scott Musk , who has often made outspoken and even inflammatory comments on conference calls and on Twitter , said in comments to analysts on Tesla Inc ’s ( TSLA.O ) earnings call that it was “ fascist ” to say people can not leave their homes .","Erin Scott Musk , who has often made outspoken and even inflammatory comments on conference calls and on Facebook , said in comments to analysts on Tesla Inc ’s ( TSLA.O ) earnings call that it was “ fascist ” to say people can not leave people homes ."
"“ This is not democratic , this is not freedom .","“ This is not democratic , This is not freedom ."
"Give people back their goddamn freedom , ” Musk said .","Give people back people goddamn freedom , ” Musk said ."
"Zuckerberg , on the other hand , in comments on Facebook ’s ( FB.O ) own earnings calls , expressed concerns about easing lockdown measure and said the economic fallout from the pandemic would last longer than people are currently anticipating .","Mark , on the other hand , in comments on Facebook ’s ( FB.O ) own earnings calls , expressed concerns about easing lockdown measure and said the economic fallout from the storm would last longer than people are currently anticipating ."
"“ I worry that reopening certain places too quickly before infection rates have been reduced to very minimal levels will almost guarantee future outbreaks and worse longer - term health and economic outcomes , ” he said .","“ Mark worry that reopening certain places too quickly before infection rates have been reduced to very minimal levels will almost guarantee future outbreaks and worse longer - term health and economic outcomes , ” Mark said ."
"Both companies are based in the San Francisco Bay area , which was out front in trying to slow the virus ’ spread , with the region ’s seven counties issuing a joint shelter - in - place order before California issued a statewide order .","Both companies are based in the San Francisco Bay area , which was out front in trying to slow the virus ’ spread  the Bay Area area , which was out front in trying to slow the virus ’ spread , with the San Francisco Bay area , which was out front in trying to slow the virus ’ spread ’s seven counties issuing the lockdown before California issued a statewide order ."
Electric carmaker Tesla and social media network Facebook have had different experiences under the lockdown .,Tesla and Facebook have had different experiences under the lockdown .
"Tesla had initially resisted efforts by California authorities to shut its plant in the Bay Area under the lockdown , until agreeing on March 19 to suspend production .","Tesla had initially resisted efforts by California authorities to shut Tesla plant in the Bay Area under the lockdown , until agreeing on March 19 to suspend production ."
"Even so , Tesla on Wednesday reported its third profitable quarter in a row .","Even so , Tesla on Wednesday reported Tesla third profitable quarter in a row ."
"Facebook , the world ’s largest social network , on Wednesday said usage rose during the first quarter amid the widespread lockdowns , although ad revenue plunged in March .","Facebook on Wednesday said usage rose during the first quarter amid the lockdowns , although ad revenue plunged in March ."
Musk did not mince words in criticizing the lockdowns .,Musk did not mince words in criticizing the lockdowns .
"“ So the extension of the shelter - in - place or , frankly , I would call it , forcibly imprisoning people in their homes against all their constitutional rights , in my opinion , breaking people ’s freedoms in ways that are horrible and wrong and not why people came to America or built this country , ” Musk said , swearing to underscore his point .","“ So the extension of the shelter - in - place or , frankly , Musk would call the extension of the shelter - in - place , forcibly imprisoning people in people homes against all people constitutional rights , in Musk opinion , breaking people ’s freedoms in ways that are horrible and wrong and not why people came to America or built America , ” Musk said , swearing to underscore Musk point ."
"“ It will cause great harm , not just to Tesla , but to any companies .","“ It will cause great harm , not just to Tesla , but to any companies ."
"And while Tesla will weather the storm , there are many small companies that will not , ” he said .","And while Tesla will weather the storm , there are many small companies that will not , ” Musk said ."
"Zuckerberg and Musk , who is also chief executive of rocket company SpaceX , have had differences in the past .","Mark  Zuckerberg and Musk , who is also chief executive of rocket company SpaceX ,  Musk , have had differences in the past ."
"In 2017 , a war of words broke out between the duo over whether robots will become smart enough to kill their human creators .","In 2017 , a war of words broke out between Zuckerberg and Musk , who is also chief executive of rocket company SpaceX , over whether robots will become smart enough to kill Zuckerberg and Musk , who is also chief executive of rocket company SpaceX , human creators ."
“ I ’ve talked to Mark about this .,“ I ’ve talked to Mark about this .
His understanding of the subject is limited . ”,Mark understanding of the subject is limited . ”
"Musk tweeted at the time about Zuckerberg , who downplayed Musk ’s warnings about the danger of artificial intelligence .",Musk tweeted at the time about Mark  Musk  Musk ’s warnings about the danger of artificial intelligence .
"In May 2018 , Musk made waves on another earnings call when he refused to analysts ’ questions , saying that “ boring , bonehead questions are not cool . ”","In May 2018 , Musk made waves on another earnings call when Musk refused to analysts ’ questions , saying that “ boring , bonehead questions are not cool . ”"
He later apologized for his remarks .,Musk later apologized for Musk remarks .
"Reporting by Munsif Vengattil in Bengaluru , additional reporting by Akanksha Rana ; editing by Peter Henderson and Leslie Adler","Reporting by Munsif Vengattil in Bengaluru , additional reporting by Akanksha Rana ; editing by Peter Henderson and Leslie Adler"
