raw,replaced
UPDATE 2-Japan to let elderly leave cruise liner hit by coronavirus as 44 new cases confirmed .,UPDATE 2-Japan to let elderly leave cruise liner hit by coronavirus as 44 new cases confirmed .
2020-02-13 05:39:48 +00:00 .,2020-02-13 05:39:48 +00:00 .
"* Passengers in 80s , older who test negative may leave from Friday","* Passengers in 80s , older who test negative may leave from Friday"
"* End of quarantine targeted for Feb. 19 * Total Diamond Princess passenger , crew cases rise to 218 ( Adds comments about Tokyo Olympics , returnees heading home )","* End of quarantine targeted for Feb. 19 * The ship passenger , crew cases rise to 218 ( Adds comments about Tokyo Olympics , returnees heading home )"
By Chang - Ran Kim and Linda Sieg,By Chang - Ran Kim and Linda Sieg
"TOKYO , Feb 13 ( Reuters ) - Japan will allow some elderly passengers on a quarantined cruise liner who test negative for the new coronavirus to disembark ahead of schedule , the health minister said on Thursday , as another 44 new cases were confirmed aboard the Diamond Princess .","TOKYO , Feb 13 ( Reuters ) - Japan will allow elderly passengers who have pre - existing conditions or are in windowless rooms  coronavirus to disembark ahead of schedule , Takenaka said on Thursday , as another 44 new cases were confirmed aboard The ship ."
"Health Minister Katsunobu Kato said elderly passengers who have pre - existing conditions or are in windowless rooms would be allowed to leave starting from Friday , rather than the originally targeted date of Feb. 19 , and complete their quarantine ashore .","Kato said elderly passengers who have pre - existing conditions or are in windowless rooms would be allowed to leave starting from Friday , rather than the originally targeted date of Feb. 19 , and complete elderly passengers who have pre - existing conditions or are in windowless rooms quarantine ashore ."
"With the number of those infected on the cruise ship now up to 218 plus one quarantine officer , concerns have been raised about conditions on the ship , where about 3,500 people remain on board .","With the number of elderly passengers who have pre - existing conditions or are in windowless rooms  The ship now up to 218 plus one quarantine officer , concerns have been raised about conditions on The ship ."
"The liner was quarantined on arrival in Yokohama , near Tokyo , on Feb. 3 after a man who disembarked from the liner in Hong Kong before it travelled to Japan was diagnosed with the virus that has now killed more than 1,350 in mainland China .","The ship was quarantined on arrival in Yokohama , near Tokyo , on Feb. 3 after a man who disembarked from The ship in Hong Kong before The ship travelled to Japan was diagnosed with the virus that has now killed more than 1,350 in mainland China  mainland China ."
"About 80 % of the ship passengers were aged 60 or over , with 215 in their 80s and 11 in their 90s , according to Japanese media .","About 80 % of the ship passengers were aged 60 or over , with 215 in About 80 % of the ship passengers 80s and 11 in About 80 % of the ship passengers 90s , according to Japanese media ."
"The ship typically has a crew of 1,100 and a passenger capacity of 2,670 .","The ship typically has a crew of 1,100 and a passenger capacity of 2,670 ."
"“ We will make every effort to ensure the safety and peace of mind of the people , ” Kato told a televised news conference , without confirming the number of passengers who may leave ahead of schedule .","“ We will make every effort to ensure the safety and peace of mind of the people , ” Kato told a televised news conference , without confirming the number of passengers who may leave ahead of schedule ."
The minister said those who fit the criteria and wished to disembark would be housed in unspecified facilities provided by the Japanese government .,Takenaka said those who fit the criteria and wished to disembark would be housed in unspecified facilities provided by Japan .
"Those who had been in close contact with persons who tested positive would not be allowed to leave the ship , he said .","Those who had been in close contact with persons who tested positive would not be allowed to leave The ship , Kato said ."
"The British - flagged Diamond Princess is managed by Princess Cruise Lines , one of the world ’s largest cruise lines and a unit of Carnival Corp. Kyodo news agency said the additional 44 cases included 43 passengers and one crew member , with the total number of confirmed cases in Japan rising to 247 , including those infected on the Diamond Princess .","The ship is managed by Princess Cruise Lines , one of the world ’s largest cruise lines and a unit of Carnival Corp. Kyodo news agency said the additional 44 cases included 43 passengers and one crew member , with the total number of confirmed cases in Japan rising to 247 , including those infected on The ship ."
The spread of the virus has raised concerns about possible impact on the Summer Olympics to be held in Tokyo from July 24 .,"The spread of the virus that has now killed more than 1,350 in mainland China has raised concerns about possible impact on the Games  Tokyo from July 24 ."
Tokyo 2020 Olympics President Yoshiro Mori repeated on Thursday that the Games would go ahead as planned .,Tokyo  I repeated on Thursday that the Games would go ahead as planned .
"“ I would like to clearly reiterate that cancellation or postponement of the Tokyo Games are not being considered , ” he said at the start of a meeting with International Olympic Committee Coordination Commission Chief John Coates .","“ I would like to clearly reiterate that cancellation or postponement of the Games are not being considered , ” I said at the start of a meeting with International Olympic Committee Coordination Commission Chief John Coates ."
"Hundreds of infections have been reported in more than two dozen countries and territories besides China , but only two people have died from the virus outside mainland China - one in Hong Kong and another in the Philippines .","Hundreds of infections have been reported in more than two dozen countries and territories besides China , but one in Hong Kong and another in the Philippines have died from the virus that has now killed more than 1,350 in mainland China outside mainland China - one in Hong Kong and another in the Philippines  Hong Kong and another in the Philippines ."
"Japanese nationals who ’ve been staying in hotels or other facilities since returning on four charter flights from China ’s Wuhan , the epicentre of the epidemic , have begun going home .","Japanese nationals who ’ve been staying in hotels or other facilities since returning on four charter flights from China ’s Wuhan , the epicentre of the epidemic , have begun going home ."
"All 197 people from a Jan. 29 flight who tested negative were either home or enroute and another 200 or so from a second flight could head home later on Thursday , public broadcaster NHK said .","All 197 people from a Jan. 29 flight who tested negative were either home or enroute and another 200 or so from a second flight could head home later on Thursday , public broadcaster NHK said ."
Additional reporting by Antoni Slodkowski and Kiyoshi,Additional reporting by Antoni Slodkowski and Kiyoshi
Takenaka ; Writing by Linda Sieg ;,Takenaka ; Writing by Linda Sieg ;
Editing by David Dolan and Kenneth Maxwell,Editing by David Dolan and Kenneth Maxwell
