raw,replaced
Hungary's first 'quarantine theatre' streams post-nuclear attack play .,Hungary's first 'quarantine theatre' streams post-nuclear attack play .
2020-03-17 12:48:54 +00:00 .,2020-03-17 12:48:54 +00:00 .
"BUDAPEST ( Reuters ) - A group of actors have set up Hungary ’s “ first quarantine theatre ” , streaming a play via Facebook about a man and a woman who find themselves in an underground nuclear fallout shelter and have to adapt to their new reality , and to each other .","The two actors have set up Hungary ’s “ first quarantine theatre ” , streaming a play via Facebook about The two - hander  their in the shelter and have to adapt to their new reality , and to each other ."
"Actors of the ' First Hungarian Quarantine Theatre ' perform on stage in an empty hall on a boat anchored on the Danube in Budapest , Hungary , March 16 , 2020 .","Actors of The theatre perform on stage in an empty hall on a boat anchored on the Danube in Budapest  Hungary , March 16 , 2020 ."
"Picture taken March 16 , 2020 .","Picture taken March 16 , 2020 ."
REUTERS /,REUTERS /
Bernadett Szabo,Bernadett Szabo
"The two - hander was streamed on Monday just hours before the Hungarian government closed borders to all foreigners , after shutting down schools nationwide in a bid to slow the spread of the coronavirus .","The two - hander was streamed on Monday just hours before Hungary closed borders to all foreigners , after shutting down schools nationwide in a bid to slow the spread of the coronavirus ."
"Dennis Kelly ’s play “ After the End ” has an unsettling topicality and will hopefully help viewers to reflect on the new situation , the stage director , Laszlo Magacs said .","This has an unsettling topicality and will hopefully help viewers to reflect on the new situation , Magacs said ."
He said the idea came after theatres were closed .,Magacs said the idea came after theatres were closed .
"They work from a boat called TRIP , a once popular cultural venue and theatre , anchored on the Danube river in Budapest , and which is now without an audience .","theatres work from a boat called TRIP , a once popular cultural venue and theatre , anchored on the Danube river in Budapest , and which is now without an audience ."
“ What is art about ?,“ What is art about ?
Art gives ... examples to help lead our lives .,Art gives ... examples to help lead our lives .
"This play , “ After the End ” , is about the interaction between two people in a closed space , ” Magacs said .","This , is about the interaction between two people in a closed space , ” Magacs said ."
"“ It is about tolerance , paying attention to each other , about the frustrations stemming from being locked in a small space , and the psychological game between the two people when there is no way to let off the steam . ”","“ This is about tolerance , paying attention to each other , about the frustrations stemming from being locked in a small space , and the psychological game between two people when there is no way to let off the steam . ”"
"The two actors first acted the play about Louise , a popular office worker , who finds herself in the shelter with a colleague from another department , in 2008 .","The two actors first acted the play about Louise  Louise in the shelter with a colleague from another department , in 2008 ."
"Now , 12 years later the play gets a new meaning in the current situation .","Now , 12 years later This gets a new meaning in the current situation ."
“ This successful young woman finds herself ...,“ Louise finds Louise ...
"all of a sudden in a situation where she loses control , ” said Annamaria Lang who plays Louise .","all of a sudden in a situation where Louise loses control , ” said Annamaria Lang who plays Louise ."
"“ This is about how we can adapt , how flexible we are and how we can preserve our common sense . ”","“ This is about how we can adapt , how flexible we are and how we can preserve our common sense . ”"
"The theatre streamed the first act on Monday , and is planning to stream the second act on Tuesday night , after the government closed all cinemas , theatres and entertainment facilities .","The theatre streamed the second act on Monday , and is planning to stream the second act on Tuesday night , after Hungary closed all cinemas , theatres and entertainment facilities ."
"Magacs said they would always keep to the rules , and keep serving their audience as long as it is possible .","Magacs said Magacs would always keep to the rules , and keep serving  Magacs audience as long as serving is possible ."
"They are also planning to stage “ The Plague ” , a novel by Albert Camus , published in 1947 , that tells the story of a plague sweeping a city in Algeria .","Magacs are also planning to stage “ The Plague ” , a novel by Albert Camus , published in 1947 , that tells the story of a plague sweeping a city in Algeria ."
additional reporting by Balazs Kaufmann ;,additional reporting by Balazs Kaufmann ;
Editing by Alexandra Hudson,Editing by Alexandra Hudson
