raw,replaced
Euro 2020 championship postponed over coronavirus - Norwegian and Swedish FAs .,Euro 2020 championship postponed over coronavirus - Norwegian and Swedish FAs .
2020-03-17 13:24:54 +00:00 .,2020-03-17 13:24:54 +00:00 .
"( Reuters ) - Soccer ’s 2020 European Championship has been postponed for a year as the world fights to contain the outbreak of the coronavirus , the Norwegian and Swedish FAs said on Tuesday .","( Reuters ) - Soccer ’s 2020 European Championship has been The decision for a year as the world fights to contain The virus , the Norwegian and Swedish FAs said on Tuesday ."
FILE PHOTO :,FILE PHOTO :
"A person wearing a protective face mask walks past the Euro 2020 countdown clock , as the number of coronavirus ( COVID-19 ) cases worldwide continues to grow , in central Saint Petersburg , Russia March 16 , 2020 .","A person wearing a protective face mask walks past the Euro 2020 countdown clock , as the number of coronavirus ( COVID-19 ) cases worldwide continues to grow , in central Saint Petersburg , Russia March 16 , 2020 ."
REUTERS / Anton Vaganov / File Photo “ Postponed until 11/6- 11/7 2021 .,REUTERS / Anton Vaganov / File Photo “ Postponed until 11/6- 11/7 2021 .
"Will get back to you after the meeting , ” Swedish FA chairman Karl - Erik Nilsson said in a message to Reuters during a UEFA videoconference call .","Will get back to you after the meeting , ” Swedish FA chairman Karl - Erik Nilsson said in a message to Reuters during a UEFA videoconference call ."
The Norwegian FA tweeted the news from its official account .,The Norwegian FA tweeted the news from The Norwegian FA official account .
"UEFA , who is yet to confirm the decision , was under pressure to push back the tournament to give suspended domestic leagues time to be completed .","UEFA  The decision , was under pressure to push back the tournament to give suspended domestic leagues time to be completed ."
"European soccer ’s governing body was holding a video conference with all 55 of its affiliated national football federations and representatives of clubs , leagues and players .","European soccer ’s governing body was holding a video conference with all 55 of European soccer ’s governing body affiliated national football federations and representatives of clubs , leagues and players ."
The decision will go before UEFA ’s Executive Committee to be rubber - stamped later on Tuesday .,The decision will go before UEFA ’s Executive Committee to be rubber - stamped later on Tuesday .
It is the first time in the competition ’s history that the final stages have been postponed .,It is the first time in the competition ’s history that the final stages have been postponed .
"News of the postponement broke after Reuters had earlier learned UEFA had cancelled its hotel bookings in Copenhagen , one of the host cities for the championships that had been scheduled to be held from June 12 - July 12 this year .",News of postponed broke after Reuters had earlier learned UEFA had cancelled UEFA hotel bookings in Copenhagen .
"The CPH Hotel told Reuters over the phone that UEFA had booked 80 of its 102 rooms , but cancelled them a little over a week ago .","The CPH Hotel told Reuters over the phone that UEFA had booked the rooms booked on behalf of the Danish side  UEFA 102 rooms , but cancelled the rooms booked on behalf of the Danish side a little over a week ago ."
"The Marienlyst Strandhotel , where the Danish team usually bases itself , told Reuters in an email that UEFA had also cancelled the rooms booked on behalf of the Danish side .","The Marienlyst Strandhotel , where the Danish side usually bases the Danish side , told Reuters in an email that UEFA had also cancelled the rooms booked on behalf of the Danish side  the Danish side ."
"The decision to put back the 24 - team tournament follows football , like numerous other sports , being brought to a virtual standstill by the coronavirus outbreak .","The decision  the tournament follows football , like numerous other sports , being brought to a virtual standstill by The virus ."
"The virus has infected almost 180,000 people and killed more than 7,000 worldwide , with the epicentre now in Europe as infection rates slow down in China where the outbreak began .","The virus has infected almost 180,000 people and killed more than 7,000 worldwide , with the epicentre now in Europe as infection rates slow down in China where The virus began ."
"All five of Europe ’s top domestic leagues — England , Spain , Italy , France and Germany — are suspended , along with the Champions League , Europa League and World Cup qualifiers .","All five of Europe ’s top domestic leagues — England , Spain , Italy , France and Germany — are suspended , along with the Champions League , Europa League and World Cup qualifiers ."
"Leagues have urged UEFA to prioritise completing domestic competitions , reflecting a concern that clubs throughout Europe will lose significant ticket and associated match - day revenue by not completing the season while still having to pay their players ’ salaries .","Leagues have urged UEFA to prioritise completing domestic competitions , reflecting a concern that clubs throughout Europe  Europe will lose significant ticket and associated match - day revenue by not completing the season while still having to pay clubs throughout Europe players ’ salaries ."
Cancelled seasons would also risk significant compensation claims from rights - holding TV broadcasters .,Cancelled seasons would also risk significant compensation claims from rights - holding TV broadcasters .
"The European championship is usually held in one or two host nations , but was spread around the continent this time in what organisers said was a romantic one - off event .","The European championship is usually held in one or two host nations , but was spread around Europe this time in what organisers said was a romantic one - off event ."
"The host cities are Amsterdam , Baku , Bilbao , Bucharest , Budapest , Copenhagen , Dublin , Glasgow , London , Munich , Rome and St Petersburg .","The host cities are Amsterdam , Baku , Bilbao , Bucharest , Budapest , Copenhagen , Dublin , Glasgow , London , Munich , Rome and St Petersburg ."
Writing by Brian Homewood ; Editing by Hugh Lawson and,Writing by Brian Homewood ; Editing by Hugh Lawson and
Pritha Sarkar,Pritha Sarkar
