raw,replaced
"Accused New Zealand mosque shooter pleads guilty to 51 murders, terrorism .","Accused New Zealand mosque shooter pleads guilty to 51 murders, terrorism ."
2020-03-26 01:05:45 +00:00 .,2020-03-26 01:05:45 +00:00 .
WELLINGTON ( Reuters ) -,WELLINGTON ( Reuters ) -
A suspected white supremacist accused of killing 51 Muslim worshippers in New Zealand ’s worst mass shooting changed his plea to guilty in a surprise move on Thursday .,A suspected white supremacist accused of killing 51 Muslim worshippers in New Zealand ’s worst mass shooting  New Zealand ’s worst mass shooting changed A suspected white supremacist accused of killing 51 Muslim worshippers in New Zealand ’s worst mass shooting  The guilty plea today in a surprise move on Thursday .
FILE PHOTO :,FILE PHOTO :
"Brenton Tarrant , charged for murder in relation to the mosque attacks , is seen in the dock during his appearance in the Christchurch District Court , New Zealand March 16 , 2019 .","Tarrant , is seen in the dock during Tarrant appearance in the Christchurch District Court , New Zealand March 16 , 2019 ."
Mark Mitchell / New Zealand Herald / Pool via REUTERS /,Mark Mitchell / New Zealand Herald / Pool via REUTERS /
File,File
"Photo Brenton Tarrant , who appeared by video link , admitted to 51 charges of murder , 40 charges of attempted murder and one charge of committing a terrorist act in a hastily called Christchurch High Court hearing .","Photo Brenton Tarrant , who appeared by video link , admitted to 51 charges of murder , 40 charges of attempted murder and one charge of committing a terrorist act in a hastily called Christchurch High Court hearing  Thursday ’s court hearing  The court  Christchurch High Court hearing ."
"“ He has been convicted of each and every one of those charges , ” presiding judge Justice Cameron Mander said in minutes of the hearing released by the court .","“ Tarrant has been convicted of each and every one of 51 charges of murder , 40 charges of attempted murder and one charge of committing a terrorist act in a hastily called Christchurch High Court hearing , ” Justice Mander said in minutes of Thursday ’s court hearing  The court ."
"“ The entry of guilty pleas represents a very significant step towards bringing finality to this criminal proceeding , ” Justice Mander said .","“ The entry of guilty pleas represents a very significant step towards bringing finality to this criminal proceeding , ” Justice Mander said ."
"Tarrant has been in police custody since March 15 , 2019 , when he was arrested and accused of using semi - automatic weapons to target Muslims attending Friday prayers at two mosques in Christchurch .","Tarrant has been in police custody since March 15 , 2019 , when Tarrant was arrested and accused of using semi - automatic weapons to target Muslims attending Friday prayers at two mosques in Christchurch  Christchurch ."
The attack was streamed live on Facebook .,The attack was streamed live on Facebook .
"Tarrant , a 29 - year - old Australian , had previously pleaded not guilty to all charges .",Tarrant had previously pleaded not guilty to all charges .
Justice Mander said there was now no need for the six week trial that was previously due to begin on June 2 .,Justice Mander said there was now no need for the six week trial that was previously due to begin on June 2 .
"The court will now sentence Tarrant on all 92 charges , but did not provide a date for that sentencing .","The court will now sentence  Tarrant on all 92 charges , but did not provide a date for sentence ."
Tarrant was remanded in custody until May 1 .,Tarrant was remanded in custody until May 1 .
"Due to a nationwide lockdown in place for the coronavirus outbreak , Thursday ’s court hearing took place with just 17 people in the courtroom , which included minimal staff , lawyers and some local media .","Due to a nationwide lockdown in place for the coronavirus outbreak , Thursday ’s court hearing  Thursday ’s court hearing took place with just 17 people in the courtroom , which included minimal staff , lawyers and some local media ."
An Iman for each of the two mosques attacked were also allowed to attend the hearing .,An Iman for each of two mosques in Christchurch attacked were also allowed to attend Thursday ’s court hearing .
"New Zealand announced a nationwide lockdown starting on Thursday , to combat the spread of coronavirus .","New Zealand announced a nationwide lockdown starting on Thursday , to combat the spread of coronavirus ."
The court placed a one - hour embargo on reporting the news in order to inform family members and victims about what had taken place before it was made public .,The court placed a one - hour embargo on reporting the news in order to inform family members and victims about what had taken place before the news was made public .
"“ The guilty plea today will provide some relief to the many people whose lives were shattered by what happened on March 15 , ” Prime Minister Jacinda Ardern said in a statement .","“ The guilty plea today will provide some relief to the many people whose lives were shattered by what happened on March 15 , ” Prime Minister Jacinda Ardern said in a statement ."
"“ These guilty pleas and conviction bring accountability for what happened and also save the families who lost loved ones , those who were injured , and other witnesses , the ordeal of a trial , ” she said .","“ These guilty pleas and conviction bring accountability for what happened and also save the families who lost loved ones , those who were injured , and other witnesses , the ordeal of a trial , ” Prime Minister Jacinda Ardern said ."
Reporting by Praveen Menon ; Editing by Jane Wardell and Lincoln Feast .,Reporting by Praveen Menon ; Editing by Jane Wardell and Lincoln Feast .
