raw,replaced
Television audiences surge to 12-month highs as coronavirus keeps Americans home .,Television audiences surge to 12-month highs as coronavirus keeps Americans home .
2020-03-25 20:01:59 +00:00 .,2020-03-25 20:01:59 +00:00 .
LOS ANGELES ( Reuters ) -,LOS ANGELES ( Reuters ) -
"From family drama “ This Is Us ” to crime series “ NCIS , ” audiences are flocking to television shows in numbers unseen for up to a year as coronavirus shutdowns and social distancing keeps millions of Americans at home .","From family drama “ This Is Us ” to crime series “ NCIS , ” audiences are flocking to television shows in numbers unseen for up to a year as coronavirus shutdowns and social distancing keeps millions of Americans at home ."
FILE PHOTO :,FILE PHOTO :
"Chrissy Metz attends the Vanity Fair Oscar party in Beverly Hills during the 92nd Academy Awards , in Los Angeles , California , U.S. , February 9 , 2020 .","Chrissy Metz attends the Vanity Fair Oscar party in Beverly Hills during the 92nd Academy Awards , in Los Angeles , California , U.S. , February 9 , 2020 ."
"REUTERS / Danny Moloshok / File Photo Police action series “ NCIS ” scored its biggest audience since February 2019 on Tuesday night , attracting some 13.08 million viewers - a 22 % increase over its last original broadcast on March 10 , CBS said on Wednesday .","REUTERS / Danny Moloshok / File Photo Police action series “ NCIS ” scored REUTERS / Danny Moloshok / File Photo Police action series “ NCIS ” biggest audience since February 2019 on Tuesday  Tuesday night , attracting some 13.08 million viewers - a 22 % increase over REUTERS / Danny Moloshok / File Photo Police action series “ NCIS ” last original broadcast on March 14 , CBS said on Wednesday ."
"The Tuesday night season finale of heart - tugging NBC series “ This Is Us ” was the most - watched episode since September 2019 and saw a 21 % increase in viewers aged 18 - 49 over the previous week , NBC said .","The Tuesday  Tuesday night season finale of heart - tugging NBC series “ This Is Us ” was the most - watched episode since December 2019 and saw a 21 % increase in viewers aged 18 - 49 over last week , CBS said ."
"Audiences for the big four U.S. television networks - ABC , CBS , Fox , and NBC - have been declining in recent years due to fierce competition from streaming , esports and social media .","Audiences for the big four U.S. television networks - ABC , CBS , Fox , and CBS - have been declining in recent years due to fierce competition from streaming , esports and social media ."
"U.S. movie theaters and Broadway theaters have been shut down for almost two weeks , and multiple U.S. states have ordered the closure of restaurants , bars , theme parks and concert venues in a bid to contain the coronavirus epidemic .","U.S. movie theaters and Broadway theaters have been shut down for almost two weeks , and multiple U.S. states have ordered the closure of restaurants , bars , theme parks and concert venues in a bid to contain the coronavirus epidemic ."
"There are now more than 60,000 cases in the United States and more than 880 deaths .","There are now more than 60,000 cases in U.S. and more than 880 deaths ."
Streaming service Netflix Inc was also expected to be a major beneficiary of the stay at home directives .,Netflix was also expected to be a major beneficiary of the stay at home directives .
Netflix chief content officer Ted Sarandos told CNN on Sunday that viewing was up but gave no details .,Netflix chief content officer Ted Sarandos told CBS on Sunday that viewing was up but gave no details .
Netflix on Wednesday declined to comment on recent viewership .,Netflix on Wednesday declined to comment on recent viewership .
"However multiple shows on traditional television , including “ The Good Doctor ” on ABC , “ The Masked Singer ” on Fox and “ Survivor ” on CBS are also seeing a surge in viewers , according to ratings data .","However multiple shows on traditional television , including “ The Good Doctor ” on ABC , “ The Masked Singer ” on Fox and “ Survivor ” on CBS are also seeing a surge in viewers , according to ratings data ."
Data analytics company Nielsen said in a report last week that Americans are expected to watch as much as 60 % more television across all platforms as increasingly restrictive shutdowns are implemented across the United States .,Data analytics company Nielsen said in a report last week that Americans are expected to watch as much as 60 % more television across all platforms as increasingly restrictive shutdowns are implemented across U.S. .
The increases are not just for escapist fare .,The increases are not just for escapist fare .
"Sunday ’s topical news show “ 60 Minutes ” reached 10.9 million viewers , its largest audience since December 2019 , CBS said .","Sunday  Sunday ’s topical news show “ 60 Minutes ” reached 10.9 million viewers , Sunday ’s topical news show “ 60 Minutes ” largest audience since December 2019 , CBS said ."
Cable channel HBO is seeing increases for shows like sci - fi series “ Westworld ” and for older fare like teen series “ Euphoria . ”,Cable channel HBO is seeing increases for shows like sci - fi series “ Westworld ” and for older fare like teen series “ Euphoria . ”
"Time spent on the HBO Now streaming service since March 14 was up over 40 % from a month prior , while daily binge viewing increased 65 % compared with the prior four - week period , according to WarnerMedia .","Time spent on the HBO Now streaming service since March 14 was up over 40 % from a month prior , while daily binge viewing increased 65 % compared with the prior four - week period , according to WarnerMedia ."
Reporting by Jill Serjeant ; Editing by,Reporting by Jill Serjeant ; Editing by
Lisa Shumaker,Lisa Shumaker
