raw,replaced
"Canada's Ontario province, despite pressure, will not start reopening economy for weeks .","Canada's Ontario province, despite pressure, will not start reopening economy for weeks ."
2020-04-27 19:33:14 +00:00 .,2020-04-27 19:33:14 +00:00 .
TORONTO / OTTAWA ( Reuters ) -,TORONTO / OTTAWA ( Reuters ) -
"The government of Ontario , Canada ’s most - populous province and industrial powerhouse , said on Monday it would not begin lifting restrictions to fight the coronavirus for weeks to come despite pressure from businesses to restart the economy .","Canada's Ontario province,  Canada ’s most - populous province and industrial powerhouse , said on Monday  Canada's Ontario province, would not begin lifting restrictions to fight the virus for weeks to come despite pressure from businesses to restart the economy ."
FILE PHOTO :,FILE PHOTO :
"One of the forty beds is seen in a mobile hospital set up in partnership with the Canadian Red Cross in the Jacques - Lemaire Arena to help care for patients with the coronavirus disease ( COVID-19 ) from long - term centres ( CHSLDs ) , in Montreal , Quebec , Canada April 26 , 2020 .","One of the forty beds is seen in a mobile hospital set up in partnership with the Canadian Red Cross in the Jacques - Lemaire Arena to help care for patients with the coronavirus disease ( COVID-19 ) from long - term centres ( CHSLDs ) , in Montreal  Quebec , Canada April 26 , 2020 ."
REUTERS /,REUTERS /
Christinne Muschi Premier Doug Ford said he could not provide a timetable for allowing people in non - essential businesses back to work until the numbers of new cases began dropping steadily .,I said I could not provide a timetable for allowing people in non - essential businesses back to work until the numbers of new cases began dropping steadily .
"“ I wo n’t set hard dates until we ’re ready , because the virus travels at its own speed , ” he told a briefing .","“ I wo n’t set hard dates until we ’re ready , because the virus travels at the virus own speed , ” I told a briefing ."
"About 14.6 million people live in Ontario , representing 39 % of the country ’s population .","About 14.6 million people live in Ontario , representing 39 % of Ontario ’s population ."
"Together with neighboring Quebec , it accounts for 82 % of the 47,327 positive diagnoses .","Together with neighboring Quebec , the virus accounts for 82 % of the 47,327 positive diagnoses ."
"Canada ’s death toll grew by less than 10 % for the eighth day in a row , hitting 2,617 , official data showed .","Canada  Canada ’s death toll grew by less than 10 % for the eighth day in a row , hitting 2,617 , official data showed ."
"All 10 provinces have declared health emergencies , shutting down firms across the country and throwing millions out of work .","All 10 provinces have declared health emergencies , shutting down firms across Ontario and throwing millions out of work ."
Ford said he had been grilled by business owners about when they could open again .,I said I had been grilled by business owners about when business owners could open again .
"“ I understand the pain a lot of companies and people are going through and the pressure , ” he said , adding later that “ we are n’t going to be rushed into anything . ”","“ I understand the pain a lot of companies and people are going through and the pressure , ” I said , adding later that “ we are n’t going to be rushed into anything . ”"
"Ontario plans to reopen in three stages , each of which first requires a consistent two - to - four week decrease in the number of new cases .","Ontario plans to reopen in three stages , each of which first requires a consistent two - to - four week decrease in the number of new cases ."
"Canadian Prime Minister Justin Trudeau told reporters the provinces were coordinating with Ottawa on how to reopen the economy and stressed the need for extreme caution , given how little that experts know about the coronavirus .","I told reporters All 10 provinces were coordinating with Ottawa on how to reopen the economy and stressed the need for extreme caution , given how little that experts know about the virus ."
"“ I have confidence every province is taking very seriously this responsibility to be careful because nobody wants to have gone through all this for nothing , ” he said .","“ I have confidence every province is taking very seriously this responsibility to be careful because nobody wants to have gone through all this for nothing , ” I said ."
"In Quebec , elementary schools and childcare services outside Montreal - the country ’s second - largest city - will reopen on May 11 .","In Quebec , elementary schools and childcare services outside Montreal - Ontario ’s second - largest city - will reopen on May 11 ."
"In the Montreal region , elementary schools will reopen on May 19 .","In the Montreal region , elementary schools will reopen on April 19 ."
"School attendance remains voluntary for students , Premier Francois Legault told reporters , adding that high schools , colleges and universities would remain closed .","School attendance remains voluntary for students , Premier Francois Legault told reporters , adding that high schools , colleges and universities would remain closed ."
The increase in deaths on Monday was the lowest day - on - day rise seen since the toll jumped by 12 % on April 19 .,The increase in deaths on Monday was the lowest day - on - day rise seen since Canada ’s death toll jumped by 12 % on April 19 .
"“ Although we are getting closer all of the time , we ca n’t let go of the wheel yet , ” Canada ’s chief public health officer , Theresa Tam , told a briefing .","“ Although we are getting closer all of the time , we ca n’t let go of the wheel yet , ” Canada ’s chief public health officer , Theresa Tam , told a briefing ."
Reporting by Allison Martell and David Ljunggren ; Additional reporting by Allison Lampert in Montreal and Kelsey Johnson in Ottawa ; Editing by Jonathan Oatis and,Reporting by Allison Martell and David Ljunggren ; Additional reporting by Allison Lampert in Montreal and Kelsey Johnson in Ottawa ; Editing by Jonathan Oatis and
Peter Cooney,Peter Cooney
