raw,replaced
Luxury stores test the water in a Paris devoid of tourists .,Luxury stores test the water in a Paris devoid of tourists .
2020-05-11 20:46:05 +00:00 .,2020-05-11 20:46:05 +00:00 .
PARIS ( Reuters ) -,PARIS ( Reuters ) -
"At an Hermes ( HRMS.PA ) store on one of Paris ’s swankiest streets , shop assistants greeted customers through face masks on Monday with sanitiser gels and a polite refrain : “ May I refresh your hands ? ” Employees stand outside a reopened Chanel fashion boutique in Paris after France begun a gradual end to a nationwide lockdown due to the coronavirus disease ( COVID-19 ) in France , May 11 , 2020 .","At an Hermes ( HRMS.PA ) store on one of Paris ’s swankiest streets , shop assistants greeted customers through face masks on Monday with sanitiser gels and a polite refrain : “ May I refresh your hands ? ” Employees stand outside a reopened Chanel fashion boutique in Paris after France begun a gradual end to a nationwide lockdown due to the coronavirus disease ( COVID-19 ) in France , May 11 , 2020  France , May 11 , 2020 ."
REUTERS /,REUTERS /
Charles Platiau,Charles Platiau
"As France began to exit its strict coronavirus lockdown , many of its luxury brands also opened their doors , giving sanitary protocols a makeover and testing people ’s appetite for splurging after a shutdown that has rocked economies worldwide .","As France began to exit France  a nationwide lockdown due to the coronavirus disease ( COVID-19 ) in France , May 11 , 2020 , many of its luxury brands  France luxury brands also opened many of its luxury brands doors , giving sanitary protocols a makeover and testing people ’s appetite for splurging after a shutdown that has rocked economies worldwide ."
"At Louis Vuitton ’s store on Paris ’s grand Place Vendome square , which sells everything from 645 euro ( $ 700 ) cocktail shakers to jewellery worth hundreds of thousands , a few local clients kept business ticking over .","At Louis Vuitton ’s store on Paris ’s grand Place Vendome square , which sells everything from 645 euro ( $ 700 ) cocktail shakers to jewellery worth hundreds of thousands , a few local clients kept business ticking over ."
"“ It ’s a friend ’s birthday and we ’re buying her a wallet , ” said Paris resident Hajar .","“ It ’s a friend ’s birthday and we ’ve buying a friend a wallet , ” said Paris resident Hajar ."
“ It ’ll be the first time we ’ve seen each other in two months . ”,“ It ’ll be the first time we ’ve seen each other in two months . ”
"At the Hermes shop on the Rue du Faubourg Saint - Honore , there was even a semblance of business as usual .","At the Faubourg Saint - Honore shop  Hermes shop on Faubourg Saint - Honore , there was even a semblance of business as usual ."
"A shop assistant discreetly kept count of the number of people milling around at any one time - around 50 at one point in early afternoon , across two floors .","A shop assistant discreetly kept count of the number of people milling around at any one time - around 50 at one point in early afternoon , across two floors ."
And one shopper said she had been told to make an appointment if she wanted to discuss buying a pricey “ Kelly ” handbag .,And one shopper said one shopper had been told to make an appointment if one shopper wanted to discuss buying a pricey “ Kelly ” handbag .
"“ They always make things difficult at Hermes , ” said Blessing Williams , a 23 - year - old model from Nigeria who lives in Paris .","“ They always make things difficult at Hermes , ” said Blessing Williams , a 23 - year - old model from Nigeria who lives in Paris  Paris ."
She still came away with a pair of sandals .,"Blessing Williams , a 23 - year - old model from Nigeria who lives in Paris still came away with a pair of sandals ."
"But travel restrictions and the resulting dearth of international tourists will remain a major drag for months to come on luxury shopping capitals such as Paris , or Milan , where fashion firms are set to reopen stores on May 18 .","But travel restrictions and the resulting dearth of international tourists will remain a major drag for months to come on luxury shopping capitals such as Paris , or Milan ."
"Depending on the brand , foreign tourists usually make up between 35 % and 55 % of luxury labels ’ revenue in Europe , according to Jefferies analyst Flavio Cereda .","Depending on the brand , foreign tourists usually make up between 35 % and 55 % of luxury labels ’ revenue in Europe , according to Jefferies analyst Flavio Cereda ."
HANDBAGS IN QUARANTINE,HANDBAGS IN QUARANTINE
"In Germany , where small stores have been open for three weeks , well - heeled shoppers looking for luxury are still few and far between , suit maker Hugo Boss said last week .","In Germany , where small stores have been open for three weeks , well - heeled shoppers looking for luxury are still few and far between , suit maker Hugo Boss said last week ."
"The plush changing cabins at Vuitton ’s Vendome shop , now regularly disinfected , were a lot less busy than usual on Monday , assistants said on Monday .","The plush changing cabins at Vuitton ’s Vendome shop , now regularly disinfected , were a lot less busy than usual on Monday , assistants said on Monday ."
"A nearby Chanel store was quieter than before the crisis too , staff said .","A nearby Chanel store was quieter than before the crisis too , staff said ."
