raw,replaced
Photos of stores in Wuhan show what life is like under the coronavirus lockdown .,Photos of stores in Wuhan show what life is like under The lockdown .
2020-01-31 22:13:00 +00:00 .,2020-01-31 22:13:00 +00:00 .
"Wuhan , the city in the Chinese province of Hubei that is the epicenter of the deadly coronavirus outbreak , has been under an unprecedented quarantine since January 23 .","Wuhan  Hubei that is the epicenter of the novel coronavirus outbreak , has been under an unprecedented quarantine since January 23 ."
"Roughly 9 million residents are currently trapped in the city , and about 5 million left before the lockdown began , according to Hubei officials cited by the South China Morning Post .","Roughly 9 million residents are currently trapped in Wuhan , and about 5 million left before The lockdown began , according to Hubei officials cited by the South China Morning Post ."
"The lockdown started on January 23 , with closures of airports and public transportation in Wuhan .","The lockdown started on January 23 , with closures of airports and public transportation in Wuhan ."
"Authorities then banned all private cars in the city 's downtown area on January 26 , according to China 's state - run press agency , Xinhua .","Authorities then banned all private cars in Wuhan downtown area on January 26 , according to China state - run press agency , Xinhua ."
"As of Friday morning , the coronavirus has killed at least 213 people and infected more than 9,700 people in China , and it is continuing to spread globally .","As of Friday morning , the novel coronavirus outbreak has killed at least 213 people and infected more than 9,700 people in China , and the novel coronavirus outbreak is continuing to spread globally ."
"More than 100 cases have been confirmed in 22 other countries , including six in the US .","More than 100 cases have been confirmed in 22 other countries , including six in the US ."
"On Thursday , the WHO declared the novel coronavirus outbreak a global health emergency .","On Thursday , the WHO declared the novel coronavirus outbreak a global health emergency ."
"The quarantine , traffic bans , and fears around the deadly virus have made Wuhan a ghost city .","The quarantine , traffic bans , and fears around the novel coronavirus outbreak have made Wuhan a ghost city ."
Residents only go out occasionally to stock up on supplies at nearby supermarkets and pharmacies .,Residents only go out occasionally to stock up on supplies at nearby supermarkets and pharmacies .
Locals have been lining up in front of pharmacies to buy face masks since mid - January as officials confirmed that the virus could be transferred among people .,Locals have been lining up in front of pharmacies to buy face masks since mid - January as officials confirmed that the novel coronavirus outbreak could be transferred among people .
Hector Retamal / AFP via Getty ImagesSome photos of insanely long lines for face masks have gone viral on social media .,Hector Retamal  Hector Retamal / AFP  AFP via Getty ImagesSome photos of insanely long lines for face masks have gone viral on social media .
"A shortage of protective face masks has been reported in Wuhan and other Chinese cities , as well as in countries like Australia and on online retail platforms like Amazon .","A shortage of protective face masks has been reported in Wuhan and other Chinese cities , as well as in countries like Australia and on online retail platforms like Amazon ."
"The lockdown happened just before the Lunar New Year , also called "" Spring Festival , "" the most - celebrated festival in China and many other Asian countries .","The lockdown happened just before the Lunar New Year , also called "" Spring Festival , "" the most - celebrated festival in China and many other Asian countries ."
"Feature China / Barcroft Media via Getty ImagesThe 15 - day holiday mean that demand for supplies was already high , as households prepare family banquets and invite friends and relatives over to celebrate .","Feature China / Barcroft Media via Getty ImagesThe 15 - day holiday mean that demand for supplies was already high , as households prepare family banquets and invite friends and relatives over to celebrate ."
Stringer / Getty ImagesThe city 's traffic bans and fears around the deadly virus further prompted citizens to stock up on necessities and groceries .,Stringer / Getty ImagesThe city 's traffic bans and fears around the novel coronavirus outbreak further prompted citizens to stock up on necessities and groceries .
"Stringer / Getty ImagesShelves are reportedly clearing quickly after supplies arrive , though there has n't been a shortage of food in general .","Stringer / Getty ImagesAt are reportedly clearing quickly after supplies arrive , though there has n't been a shortage of food in general ."
Authorities have reportedly told farmers to step up food production and opened roads for delivery trucks to meet the daily needs of millions of residents .,Authorities have reportedly told farmers to step up food production and opened roads for delivery trucks to meet the daily needs of millions of residents .
"Vegetables , meat , and instant foods often sell out quickly .","Vegetables , meat , and instant foods often sell out quickly ."
There are police guarding the entrances to big supermarkets .,There are police guarding the entrances to big supermarkets .
Feature China / Barcroft Media via Getty ImagesMasked workers disinfect the hands of customers before shoppers walk into the supermarket .,Feature China / Barcroft Media via Getty ImagesMasked workers disinfect the hands of customers before shoppers walk into the supermarket .
Feature China / Barcroft Media via Getty ImagesResidents are required to wear face masks outside .,Feature China / Barcroft Media via Getty ImagesResidents are required to wear face masks outside .
Some are fully protected with glasses and gloves .,Some are fully protected with glasses and gloves .
"Zhongbai , a major supermarket chain with locations dotting Wuhan , is a key shopping destination for residents in the city .","Zhongbai , a major supermarket chain with locations dotting Wuhan , is a key shopping destination for residents in Wuhan ."
Hector Retamal / AFP via Getty ImagesNeighborhood markets are also teeming with shoppers who want to buy fresh vegetables and meat .,Hector Retamal  Hector Retamal / AFP  AFP via Getty ImagesNeighborhood markets are also teeming with shoppers who want to buy fresh vegetables and meat .
"Stringer / Getty ImagesAt the same time , couriers have become major suppliers for the city due to the traffic bans .","Stringer / Getty ImagesAt the same time , couriers have become major suppliers for Wuhan due to the traffic bans ."
"Stringer / Getty ImagesJingdong , a major online retailer in China that has its own delivery operation , has continued to provide speedy service in Wuhan during the lockdown .","The company  China that has its own delivery operation , has continued to provide speedy service in Wuhan during The lockdown ."
The company has opened a special donation channel and has been delivering supplies to hospitals and charity organizations .,The company has opened a special donation channel and has been delivering supplies to hospitals and charity organizations .
Community workers check the temperature of the couriers frequently .,Community workers check the temperature of the couriers frequently .
