raw,replaced
A new study pins down the source of the 'rapid spread' of the coronavirus in China — people with little or no symptoms .,The researchers pins down the source of the 'rapid spread' of the coronavirus in China — people with little or no symptoms .
2020-03-19 09:25:35 +00:00 .,2020-03-19 09:25:35 +00:00 .
People who had not been diagnosed with COVID-19 were the source of 79 % of reported cases in China .,People who had not been diagnosed with COVID-19 were the source of 79 % of reported cases in China .
"If undiagnosed people had n't spread the virus , the number of cases could have been reduced by 66 % in Wuhan and 79 % across all of China , the study reports .","If undiagnosed people had n't spread the COVID-19 virus , the number of cases could have been reduced by 66 % in Wuhan and 79 % across China , The researchers reports ."
Visit Business Insider 's homepage for more stories .,Visit Business Insider homepage for more stories .
"In China , an estimated 86 % of COVID-19 infections went undiagnosed before the country 's travel ban was enacted on January 23 , according to a new study published in Science on Monday .","In China , an estimated 86 % of COVID-19 infections went undiagnosed before China travel ban was enacted on January 23 , according to The researchers  Monday ."
"Because there were so many undocumented cases of infection in China at that time , it was these people with undiagnosed COVID-19 coronavirus who spread it the most , leading to the "" rapid spread of the virus throughout Chinam , "" the researchers report .","Because there were so many undocumented cases of infection in China at January 23 , it was these people with undiagnosed COVID-19 coronavirus who spread it the most , leading to the "" rapid spread of the COVID-19 virus throughout Chinam , "" The researchers report ."
"Using mathematical models to simulate the spread of the virus , the researchers calculated the contagiousness of people who were reported to have the COVID-19 virus and the estimated number of undocumented cases .","Using mathematical models to simulate the spread of the COVID-19 virus , The researchers calculated the contagiousness of people who were reported to have the COVID-19 virus and the estimated number of undocumented cases ."
The researchers found that undocumented cases transmitted the new coronavirus about half as often as documented cases .,The researchers found that undocumented cases transmitted undiagnosed COVID-19 coronavirus about half as often as documented cases .
But there were a lot more of undocumented cases .,But there were a lot more of undocumented cases .
"As a result , people who had not been diagnosed were the source of about eight out of every 10 infected cases in China prior to January 23 .","As a result , people who had not been diagnosed were the source of about eight out of every 10 infected cases in China prior to January 23 ."
"The authors — who included researchers from the MRC Centre for Global Infectious Disease Analysis at Imperial College London and collaborators from universities in New York , California , Beijing , and Hong Kong — noted that those who do n't get diagnosed often have mild or even non - existent symptoms .","The authors — who included researchers from the MRC Centre for Global Infectious Disease Analysis at Imperial College London and collaborators from universities in New York , California , Beijing , and Hong Kong — noted that these patients often have mild or even non - existent symptoms ."
"Consequently , these patients "" can expose a far greater portion of the population to virus than would otherwise occur , "" the researchers wrote .","Consequently , these patients "" can expose a far greater portion of the population to virus than would otherwise occur , "" The researchers wrote ."
"They concluded that if the virus among undiagnosed people had n't spread , the cases could have been reduced by 66 % in Wuhan and 79 % across all of China .","The researchers concluded that if the COVID-19 virus had n't spread , the cases could have been reduced by 66 % in Wuhan and 79 % across China ."
"As widespread testing lags , public health officials are asking people to stay home to stop the spread of COVID-19","As widespread testing lags , public health officials are asking people to stay home to stop the spread of COVID-19"
Who does and does not get tested for the COVID-19 virus continues to be a dilemma in many parts of the world .,Who does and does not get tested for the COVID-19 virus continues to be a dilemma in many parts of the world .
"Many jurisdictions have challenges around offering to test people , getting access to chemicals for tests , and other barriers .","Many jurisdictions have challenges around offering to test people , getting access to chemicals for tests , and other barriers ."
Many in the US who want to be tested are struggling to get access to a swab .,Many in the UK who want to be tested are struggling to get access to a swab .
And many of the tests distributed across the country in late January did n't work .,And many of the tests distributed across China in late January did n't work .
"The federal government is ramping up testing nationwide , but it 's taking time to get people tested .","The federal government is ramping up testing nationwide , but it 's taking time to get people tested ."
Canada currently has a national policy that people with no symptoms are not being tested .,Canada currently has a national policy that people with no symptoms are not being tested .
"Prime Minister Justin Trudeau has been exposed , as his wife Sophie tested positive for the virus , but he has not been tested .","Prime Minister Justin Trudeau has been exposed , as Prime Minister Justin Trudeau wife Sophie tested positive for the COVID-19 virus , but Prime Minister Justin Trudeau has not been tested ."
He is under a self - imposed 14 - day quarantine .,Prime Minister Justin Trudeau is under a self - imposed 14 - day quarantine .
"In the UK , however , while celebrity actor Idris Elba had no symptoms , he took a test that revealed he has COVID-19 .","In the UK , however , while celebrity actor Idris Elba had no symptoms , celebrity actor Idris Elba took a test that revealed celebrity actor Idris Elba has COVID-19 ."
"It 's this asymptomatic transmission that is why the Trump administration is asking Americans to stay home if they can , avoid groups larger than 10 people , and to stop going to public places like bars and restaurants .","It 's this asymptomatic transmission that is why the Trump administration is asking Americans to stay home if Americans can , avoid groups larger than 10 people , and to stop going to public places like bars and restaurants ."
"During a press briefing on Monday , Dr. Deborah Leah Birx , the White House 's coronavirus response coordinator , encouraged all Americans — young people in particular — to socially distance themselves in order to curb the spread of COVID-19 .","During a press briefing on Monday , Dr. Deborah Leah Birx , the White House 's coronavirus response coordinator ,  the Trump administration coronavirus response coordinator , encouraged all Americans — young people in particular — to socially distance all Americans — young people in particular — in order to curb the spread of COVID-19 ."
""" The reason we 're taking these strong and bold steps is because we know there is virus spread before you develop symptoms , "" she said , "" and then we know that there 's a large group — we do n't know the precise percent yet — that actually is asymptomatic or has such mild cases that they continue to spread the virus . """,""" The reason the Trump administration 're taking these strong and bold steps is because the Trump administration know there is virus spread before you develop symptoms , "" Dr. Deborah Leah Birx , the White House 's coronavirus response coordinator , said , "" and then the Trump administration know that there 's a large group — the Trump administration do n't know the precise percent yet — that actually is asymptomatic or has such mild cases that a large group continue to spread the COVID-19 virus . """
Business Insider,Business Insider
