raw,replaced
CDC extends 'no sail' order for cruise ships as industry ravaged by the coronavirus .,CDC extends 'no sail' order for cruise ships as industry ravaged by the coronavirus .
2020-04-10 04:39:43 +00:00 .,2020-04-10 04:39:43 +00:00 .
Cruise ships wo n't be hitting the high seas again anytime soon .,Cruise ships wo n't be hitting the high seas again anytime soon .
"The Centers for Disease Control and Prevention extended a "" no sail order "" Thursday that it imposed last month to help quell the spread of the coronavirus .",The Centers for Disease Control and Prevention extended the CDC order  The Centers for Disease Control and Prevention imposed last month to help quell the spread of the coronavirus .
"While the March 14 order was intended as a voluntary measure to stay in place for 30 days , the new one could last longer .","While the CDC order  March 14 order was intended as a voluntary measure to stay in place for 30 days , the CDC order could last longer ."
The CDC order states that cruise ships ca n't board passengers and return to their sailing schedules until one of three events takes place : • Expiration of the Department of Health and Human Services ' declaration that COVID-19 constitutes a public health emergency .,the CDC order  CDC order states that cruise ships ca n't board passengers and return to cruise ships sailing schedules until one of three events takes place : • Expiration of the Department of Health and Human Services ' declaration that COVID-19 constitutes a public health emergency .
•The CDC director 's own decision to modify or rescind its no - sail decision .,•The CDC director 's own decision to modify or rescind CDC  this decision .
•Passage of 100 days from the time the new order is published in the Federal Register .,•Passage of 100 days from the time the CDC order is published in the Federal Register .
"Until then , the about 100 cruise ships in the Atlantic , Pacific or Gulf of Mexico must remain idle , either in port or wallowing at anchor , the CDC said .","Until then , Those ships must remain idle , either in port or wallowing at anchor , CDC said ."
"Those ships currently have nearly 80,000 crew aboard .","Those ships currently have nearly 80,000 crew aboard ."
"A patient is taken off the the Zaandam cruise ship after it arrived at Port Everglades on April 2 , 2020 in Fort Lauderdale , Fla.","A patient is taken off the Zaandam after the Zaandam arrived at Port Everglades on April 2 , 2020 in Fort Lauderdale , Fla."
The Holland America cruise ship had been at sea for the past 19 days after South American ports denied their entry due to the coronavirus outbreak .,the Zaandam had been at sea for the past 19 days after South American ports denied South American ports entry due to the coronavirus outbreak .
Reports indicated that two of four people that died aboard the Zaandam had tested positive for COVID-19 .,Reports indicated that two of four people that died aboard the Zaandam had tested positive for COVID-19 .
More,More
"“ The measures we are taking today to stop the spread of COVID-19 are necessary to protect Americans , and we will continue to provide critical public health guidance to the industry to limit the impacts of COVID-19 , "" said CDC Director Robert Redfield in a statement .","“ The measures we are taking today to stop the spread of COVID-19 are necessary to protect Americans , and we will continue to provide critical public health guidance to this industry to limit the impacts of COVID-19 , "" said CDC Director Robert Redfield in a statement ."
"Cruise ship lines have already voluntarily suspended most operations , leaving a dwindling number of ships left at sea with passengers aboard .","Cruise ship lines have already voluntarily suspended most operations , leaving a dwindling number of ships left at sea with passengers aboard ."
Many have struggled to find ports that will allow their passengers to disembark .,Many have struggled to find ports that will allow Many passengers to disembark .
"One ship still in operation is Princess Cruises ' Pacific Princess , en route to Hawaii and then to Los Angeles with 115 passengers aboard after cutting short a westbound around - the - world cruise in Australia .","One ship still in operation is Princess Cruises ' Pacific Princess , en route to Hawaii and then to Los Angeles with 115 passengers aboard after cutting short a westbound around - the - world cruise in Australia ."
The only passengers left aboard are those who had medical issues that prevented them from flying home .,The only passengers left aboard are those who had medical issues that prevented them from flying home  those who had medical issues that prevented them from flying home from flying home .
More : 2021 cruise bookings are on the rise despite coronavirus chaos,More : 2021 cruise bookings are on the rise despite coronavirus chaos
"Cruise ships , with their confined environments , have been hit particularly hard by the coronavirus pandemic .","Cruise ships , with Cruise ships confined environments , have been hit particularly hard by the coronavirus ."
"The CDC notes that in recent weeks , crew members or passengers have developed either flu - like symptoms or tested positive for COVID-19 on at least 10 cruise ships .","CDC notes that in recent weeks , crew members or passengers have developed either flu - like symptoms or tested positive for COVID-19 on the vessels ."
"On some of the vessels , passengers or crew members died either on the ship or after being moved ashore to hospitals .","On some of the vessels , passengers or crew members died either on the Zaandam or after being moved ashore to hospitals ."
The Cruise Lines International Association did n't immediately offer a statement on the extension of the CDC order .,CLIA did n't immediately offer a statement on the extension of the CDC order  CDC order .
"But upon the March 14 order , CLIA Global Chairman Adam Goldstein said it was understood to be necessary .","But upon the CDC order  March 14 order , CLIA  CLIA  CLIA Global Chairman Adam Goldstein said the CDC order was understood to be necessary ."
"More : If you sailed on these cruise ships , you may have been exposed to coronavirus","More : If you sailed on these cruise ships , you may have been exposed to coronavirus"
"“ We do not take this decision lightly , and we want the traveling public to know in no uncertain terms the commitment of this industry to putting people first , ” he said .","“ CLIA do not take this decision lightly , and CLIA want the traveling public to know in no uncertain terms the commitment of this industry to putting people first , ” CLIA Global Chairman Adam Goldstein said ."
This article originally appeared on USA TODAY :,This article originally appeared on USA TODAY :
Coronavirus : CDC extends ' no sail ' order for cruise ships,Coronavirus : CDC extends ' no sail ' order for cruise ships
