raw,replaced
"Photos inside the Diamond Princess cruise ship, where thousands of passengers have been quarantined for a week because of the coronavirus outbreak .","Photos inside the Diamond Princess cruise ship, where thousands of passengers have been quarantined for a week because of the coronavirus outbreak ."
2020-02-12 04:26:34 +00:00 .,2020-02-12 04:26:34 +00:00 .
"The Diamond Princess cruise ship , which can house up to 3,770 passengers and crew members , boasts the largest Japanese bath at sea and typically offers over 20 bars and restaurants for passengers to choose from .","the Diamond Princess , boasts the largest Japanese bath at sea and typically offers over 20 bars and restaurants for passengers to choose from ."
Now it holds another distinction as a temporary sick bay for the largest number of people with the coronavirus outside of mainland China : at least 135 cases so far .,Now the Diamond Princess holds another distinction as a temporary sick bay for the largest number of people with The coronavirus outside of mainland China : at least 135 cases so far .
The entire ship is now on lockdown until February 19 — eight more days of mandatory room service .,the Diamond Princess is now on lockdown until February 19 — eight more days of mandatory room service .
Have a look .,Have a look .
"The Diamond Princess has become a floating home to 2,666 guests and 1,045 crew members in the port of Yokohama , Japan .","the Diamond Princess has become a floating home to The passengers and crew members in the port of Yokohama , Japan ."
The passengers and crew members were supposed to finish up a 14 - day cruise on February 4 .,The passengers and crew members were supposed to finish up a 14 - day cruise on February 4 .
"Instead , Japanese public - health officials climbed on board in protective suits and discovered 10 cases of the novel coronavirus .","Instead , Japanese public - health officials climbed on board in protective suits and discovered 10 cases of The coronavirus ."
"The cruise line suspects the contagion started sometime after January 20 , when a man from Hong Kong boarded the ship in Japan .","the Diamond Princess suspects The coronavirus started sometime after January 20 , when The man boarded the Diamond Princess in Japan ."
"The man stayed on board for five days , then disembarked in his hometown .","The man stayed on board for five days , then disembarked in The man hometown ."
"He was diagnosed with the coronavirus on February 1 , alerting health officials to a potential outbreak on the Diamond Princess .","The man was diagnosed with The coronavirus on February 1 , alerting health officials to a potential outbreak on the Diamond Princess ."
"Since the ship has been quarantined , at least 135 of the roughly 3,700 passengers and crew members have tested positive for the new virus .","Since the Diamond Princess has been quarantined , at least 135 of The passengers and crew members have tested positive for The coronavirus ."
The coronavirus spreads easily through close contact between people .,The coronavirus spreads easily through close contact between people .
"Because testing takes a day or more and involves filling machines with spit and mucus samples , it 's not practical to test every one of the thousands of people on board .","Because testing takes a day or more and involves filling machines with spit and mucus samples , it 's not practical to test every one of the thousands of people on board ."
"People aboard have been unfurling signs that read "" Lack of medicine ! ""","People aboard have been unfurling signs that read "" Lack of medicine ! """
"and "" Thank you , media "" in recent days .","and "" Thank you , media "" in recent days ."
"On Monday evening , a crew member told passengers that as many as 1,850 people on board ( who were n't expecting to be stuck there for this long ) had requested more prescription medications that had been distributed .","On Monday evening , a crew member told passengers that as many as 1,850 people on board ( who were n't expecting to be stuck there for this long ) had requested more prescription medications that had been distributed ."
It 's unclear which medications .,It 's unclear which medications .
"The medical staff on board now includes "" 45 doctors , 55 nurses , and 45 pharmacists , most of whom are volunteers , "" a crew member told passengers on Tuesday .","The medical staff on board now includes "" 45 doctors , 55 nurses , and 45 pharmacists , most of whom are volunteers , "" a crew member told passengers on Tuesday ."
