raw,replaced
HNA Group halts trading of its note in Shanghai as a hasty plea for time caused panicking investors to flee its debt issues .,Alibaba halts trading of Alibaba  HNA 's 5.99 per cent 3 billion yuan ( US$ 425 million ) note in Shanghai as a hasty plea for time caused panicking investors to flee Alibaba debt issues .
2020-04-15 09:43:59 +00:00 .,2020-04-15 09:43:59 +00:00 .
"HNA Group , a former asset acquirer that is trimming its loans under de facto state ward , halted the trading of one of its notes in Shanghai after panicked investors fled , as the economic aftermath of the coronavirus pandemic throws a wrench into one of China 's biggest debt workouts .","Alibaba  Alibaba loans under de facto state ward , halted the trading of one of Alibaba  HNA 's 5.99 per cent 3 billion yuan ( US$ 425 million ) note in Shanghai after panicked investors fled , as the economic aftermath of the coronavirus pandemic throws a wrench into one of China biggest debt workouts ."
"Trading of HNA 's 5.99 per cent 3 billion yuan ( US$ 425 million ) note was halted in Shanghai until 2:57pm , after its price plunged by as much as 31 per cent in early transactions , according to a statement to the Shanghai Stock Exchange , where the debt issue is traded .","Trading of Alibaba  HNA 's 5.99 per cent 3 billion yuan ( US$ 425 million ) note was halted in Shanghai until 2:57pm , after HNA 's 5.99 per cent 3 billion yuan ( US$ 425 million ) note price plunged by as much as 31 per cent in early transactions , according to a statement to the Shanghai Stock Exchange , where the debt issue is traded ."
"Investors fled HNA 's debt after the aviation conglomerate , based in the Hainan provincial capital of Haikou , hastily called a teleconference overnight with creditors to postpone paying the principal and interest by 12 months on a separate tranche of 7 - year bonds worth 1.15 billion yuan due today .",Investors fled Alibaba debt after Alibaba hastily called The meeting overnight with creditors to postpone paying the principal and interest by 12 months on The bond .
The bond had been suspended from trading since April 9 .,The bond had been suspended from trading since April 7 .
"The meeting was hastily arranged "" because the number of investors is relatively large , "" HNA said in a statement , adding that it "" sincerely apologises "" for the "" lack of preparation .","The meeting was hastily arranged "" because the number of investors is relatively large , "" Alibaba said in a statement , adding that Alibaba "" sincerely apologises "" for the "" lack of preparation ."
"""",""""
"Chinese media said invitations were sent out 30 minutes before the meeting 's commencement , and many creditors failed to receive the notice .","Chinese media said invitations were sent out 30 minutes before The meeting commencement , and many creditors failed to receive sent ."
SCMP Graphics alt = SCMP Graphics,SCMP Graphics alt = SCMP Graphics
""" Due to the coronavirus pandemic , the Group 's core businesses including aviation , tourism , hotel and commercial [ operations ] are significantly impacted , "" HNA said .",""" Due to the coronavirus pandemic , Alibaba core businesses including aviation , tourism , hotel and commercial [ operations ] are significantly impacted , "" Alibaba said ."
""" Although we made various efforts to resume work and production , it is hard for the operations and management to recover in the short term , and the pressure on cash flow is tremendous . """,""" Although Alibaba made various efforts to resume work and production , it is hard for the operations and management to recover in the short term , and the pressure on cash flow is tremendous . """
"Shares of Hainan Airlines , the HNA Group 's flagship and China 's fourth - largest carrier , fell by as much as 1.3 per cent in a declining market to 1.55 yuan in Shanghai .","Shares of Hainan Airlines , Alibaba flagship and China fourth - largest carrier , fell by as much as 1.3 per cent in a declining market to 1.55 yuan in Shanghai ."
"Last week , creditors agreed to postpone exercising 292 million yuan of put options on another HNA Group unit West Air , giving the indebted group much - needed breathing space to work out its debt .","Last week , creditors agreed to postpone exercising 292 million yuan of put options on another HNA Group unit West Air  Alibaba unit West Air , giving Alibaba much - needed breathing space to work out Alibaba debt ."
"The 13 - year old low - cost carrier , operating 35 aircraft from its base in Chongqing in central China , eventually paid 235.9 million yuan of bonds on April 7 , according to the statement .","Alibaba  another HNA Group unit West Air  another HNA Group unit West Air base in Chongqing in central China , eventually paid 235.9 million yuan of bonds on April 7 , according to a statement to the Shanghai Stock Exchange , where the debt issue is traded ."
"The deferment on West Air 's put options is a relief for HNA , one of China 's biggest global asset acquirers to emerge in the past two decades .",The deferment on West Air put options is a relief for Alibaba  China biggest global asset acquirers to emerge in the past two decades .
"China 's largest private - sector aviation conglomerate , HNA is under de facto state ward by the local authorities of Hainan province to trim its debt burden , as the government tries to prevent its financial collapse from hurting the broader banking system while the nation 's economic growth slows to its slowest pace in four decades .","Alibaba  China largest private - sector aviation conglomerate , HNA is under de facto state ward by the local authorities of Hainan province to trim Alibaba debt burden , as the government tries to prevent the government financial collapse from hurting the broader banking system while China  the nation 's economic growth slows to the nation 's economic growth slowest pace in four decades ."
Sign up now and get a 10 % discount ( original price US$ 400 ) off the China AI Report 2020 by SCMP Research .,Sign up now and get a 10 % discount ( original price US$ 400 ) off The report by SCMP .
"Learn about the AI ambitions of Alibaba , Baidu","Learn about the AI ambitions of Alibaba , Baidu"
"JD.com through our in - depth case studies , and explore new applications of AI across industries .","JD.com through our in - depth case studies , and explore new applications of AI across industries ."
The report also includes exclusive access to webinars to interact with C - level executives from leading China AI companies ( via live QA sessions ) .,The report also includes exclusive access to webinars to interact with C - level executives from leading China  AI  AI companies ( via live QA sessions ) .
Offer valid until 31 May 2020 .,Offer valid until 31 May 2020 .
"This article originally appeared in the South China Morning Post ( SCMP ) , the most authoritative voice reporting on China and Asia for more than a century .","This article originally appeared in the South China Morning Post ( SCMP ) , the most authoritative voice reporting on China and Asia for more than a century ."
"For more SCMP stories , please explore the SCMP app or visit the SCMP 's Facebook and Twitter pages .","For more SCMP stories , please explore the SCMP app or visit SCMP Facebook and Twitter pages ."
Copyright © 2020 South China Morning Post Publishers Ltd.,Copyright © 2020 South China Morning Post Publishers Ltd.
All rights reserved .,All rights reserved .
Copyright ( c ) 2020 .,Copyright ( c ) 2020 .
South China Morning Post Publishers Ltd.,South China Morning Post Publishers Ltd.
All rights reserved .,All rights reserved .
