raw,replaced
Indianapolis 500 moved to August 23 due to coronavirus .,Indy 500 moved to August 23 due to coronavirus .
2020-04-05 22:59:36 +00:00 .,2020-04-05 22:59:36 +00:00 .
The 104th Indianapolis 500 was moved from May 24 to August 23 on Thursday by IndyCar and the Indianapolis Motor Speedway in the wake of the coronavirus pandemic .,The 104th Indianapolis 500 was moved from May 24 to August 23 on Thursday by IndyCar and the Speedway in the wake of the coronavirus pandemic .
"It will mark the first time the US classic on the famed 2 1/2 - mile ( 4 km ) oval will be staged outside of May since its 1911 debut , with Frenchman Simon Pagenaud looking to defend his title .","The 104th Indianapolis 500 will mark the first time the US classic on the famed 2 1/2 - mile ( 4 km ) oval will be staged outside of May since the US classic on the famed 2 1/2 - mile ( 4 km ) oval 1911 debut , with Frenchman Simon Pagenaud looking to defend Frenchman Simon Pagenaud title ."
"Organizers also moved the IndyCar Grand Prix of Indianapolis , which had been scheduled for May 9 on the road course at the Speedway , to July 4 -- the American Independence Day holiday -- as part of a revamped IndyCar season schedule .","Organizers also moved the Indy Grand Prix  the Speedway , to July 4 -- the American Independence Day holiday -- as part of a revamped IndyCar season schedule ."
""" The Month of May at the Indianapolis Motor Speedway is my favorite time of year , and like our fans , I am disappointed that we have had to reschedule the Indianapolis 500 , "" series and speedway owner Roger Penske said .",""" The Month of May at the Indianapolis Motor Speedway  the Speedway is I favorite time of year , and like we fans , I am disappointed that we have had to reschedule Indy 500 , "" series and speedway owner Roger Penske said ."
""" However , the health and safety of our event participants and spectators is our top priority , and we believe that postponing the event is the responsible decision with the conditions and restrictions we are facing .",""" However , the health and safety of Penske Entertainment event participants and spectators is Penske Entertainment top priority , and Penske Entertainment believe that postponing The Month of May at the Indianapolis Motor Speedway is the responsible decision with the conditions and restrictions Penske Entertainment are facing ."
""" I 'm confident we will welcome fans with a transformed facility and a global spectacle when we run the world 's greatest race . """,""" I 'm confident Penske Entertainment will welcome fans with a transformed facility and a global spectacle when Penske Entertainment run the world 's greatest race . """
The Indy 500 will begin with practice sessions August 12 - 14 and qualifying on August 15 - 16 with a final practice session on August 21 .,Indy 500 will begin with practice sessions August 12 - 14 and qualifying on August 15 - 16 with a final practice session on August 21 .
""" This August , we 'll also have a unique and powerful opportunity to honor the contributions and heroism of the doctors , nurses , first responders and National Guard members serving on the front lines of the fight against COVID-19 , "" Penske Entertainment president Mark Miles said .",""" August , Penske Entertainment 'll also have a unique and powerful opportunity to honor the contributions and heroism of the doctors , nurses , first responders and National Guard members serving on the front lines of the fight against COVID-19 , "" Penske Entertainment president Mark Miles said ."
""" We 're grateful for the patience of our fans as we 've navigated this situation . """,""" Penske Entertainment 're grateful for the patience of Penske Entertainment fans as Penske Entertainment 've navigated this situation . """
"The Indy Grand Prix will open an unprecedented double - header featuring the first Indy road course race for NASCAR , the closed - cockpit stock car series that is the most popular form of US auto racing .",the Indy Grand Prix will open an unprecedented double - header featuring The Florida street race .
""" For very good reason , this historic pairing will be circled on the calendar of every motorsports fan , "" speedway president J. Douglas Boles said .",""" For very good reason , The Florida street race will be circled on the calendar of every motorsports fan , "" speedway president J. Douglas Boles said ."
""" We appreciate our friends at NASCAR for their flexibility and support in this matter and will work with them on a memorable , exciting weekend of racing action . """,""" Penske Entertainment appreciate Penske Entertainment  them for them flexibility and support in The Florida street race and will work with them on a memorable , exciting weekend of racing action . """
"Enhanced coronavirus safety measures will be used at the speedway , including more hand sanitizer stations , less hand - to - hand contact between fans and concession staff , more frequent facility cleaning and cleaning products that meet health expert standards for coronavirus disinfectants .","Enhanced coronavirus safety measures will be used at the Speedway , including more hand sanitizer stations , less hand - to - hand contact between fans and concession staff , more frequent facility cleaning and cleaning products that meet health expert standards for coronavirus disinfectants ."
- ' expected finale TBD ' -,- ' expected finale TBD ' -
"Moving the Indy 500 required shifting two other races on a 2020 IndyCar schedule now shrunk from 17 to 14 races with Alabama , Long Beach and Austin , Texas , events cancelled due to the pandemic .","Moving Indy 500 required the Indy 500 shift two other races on a 2020 IndyCar schedule now shrunk from 17 to 14 races with Alabama , Long Beach and Austin , Texas , events cancelled due to the coronavirus pandemic ."
"To accomodate the Indy 500 shift , an August 16 race at Mid - Ohio was moved to August 9 and the Gateway 500 near St. Louis will be contested August 30 , eight days later than originally planned .","To accomodate the Indy 500 shift  Indy 500 shift , an August 16 race at Mid - Ohio was moved to August 9 and the Gateway 500 near St. Louis will be contested August 30 , eight days later than originally planned ."
"The season is now set to open with two Dual in Detroit street races May 30 - 31 as planned followed by races at Texas , Road America and Richmond before the Indy Grand Prix and races as scheduled in Toronto and Iowa .","The season is now set to open with two Dual in Detroit street races May 30 - 31 as planned followed by races at Texas , Road America and Richmond before the Indy Grand Prix and races as scheduled in Toronto and Iowa ."
"After the revamped August run , IndyCar concludes with events at Portland and Laguna Seca but IndyCar listed an "" expected finale TBD "" 14th race on the streets of St. Petersburg , Florida .","After the revamped August run , IndyCar concludes with events at Portland and Laguna Seca but IndyCar listed an "" expected finale TBD "" 14th race on the streets of St. Petersburg , Florida ."
The Florida street race was to have been the season opener on March 15 before being called off .,The Florida street race  Florida street race was to have been the season opener on March 15 before being called off .
The Indianapolis 500 has been moved to August 23 because of the coronavirus pandemic,Indy 500 has been moved to August 23 because of the coronavirus pandemic
