raw,replaced
Almost 900 Tyson Food workers in Indiana test positive for coronavirus per report .,Almost 900 Tyson workers in Indiana test positive for coronavirus per report .
2020-05-02 13:56:28 +00:00 .,2020-05-02 13:56:28 +00:00 .
"Around 890 employees at a Tyson Foods pork - processing plant in Logansport , Indiana , have tested positive for COVID-19 , a report from NBC News finds .","Around 890 employees at Tysons  Tyson pork - processing plant in Logansport  Indiana , have tested positive for COVID-19 , a report from NBC News finds ."
"The Indianapolis Star , part of the USA TODAY Network , reported that the Logansport plant had previously suspended operations for a single day , on April 20 , for deep cleaning and sanitizing .","The Indianapolis Star , part of the USA TODAY Network ,  USA TODAY , reported that Tysons  Logansport plant had previously suspended operations for a single day , on April 20 , for deep cleaning and sanitizing ."
"But after reopening , it quickly closed again , with officials saying it would stay shuttered until all 2,200 workers were tested for the coronavirus and the company deemed the facility safe for workers .","But after reopening , Tysons quickly closed again , with officials saying Tysons would stay shuttered until all 2,200 workers were tested for the virus and The Indianapolis Star , part of the USA TODAY Network , deemed Tysons safe for workers ."
"Hli Yang , a spokeswoman for Tyson , declined to confirm the number who have tested positive for the virus to NBC News .","Hli Yang , a spokeswoman for Tyson , declined to confirm the number who have tested positive for the virus to NBC News ."
"President Trump signed an executive order Tuesday compelling companies like Tysons to reopen the shuttered plants amid growing fears of breaks in the food supply chain and shortages of household staples chicken , pork and beef .","President Trump signed an executive order Tuesday compelling companies like Tysons to reopen the shuttered plants amid growing fears of breaks in the food supply chain and shortages of household staples chicken , pork and beef ."
Tyson increases bonuses for frontline workers,Tyson increases bonuses for frontline workers
"Along with this , Tyson Foods announced it is increasing bonuses and short - term disability coverage due to coronavirus .","Along with this , Tyson announced Tyson is increasing bonuses and short - term disability coverage due to coronavirus ."
"While other companies are increasing hourly rates , Tyson is using a bonus method to increase frontline employee salaries .","While other companies are increasing hourly rates , Tyson is using a bonus method to This increase in bonuses frontline employee salaries ."
"The company is now offering $ 120 million in “ thank you bonuses ” for 116,000 U.S. frontline workers and truckers .","Tyson is now offering $ 120 million in “ thank you bonuses ” for 116,000 U.S. frontline workers and truckers ."
This increase in bonuses is up from the $ 60 million announced in early April .,This increase in bonuses is up from the $ 60 million announced in early April .
The company is moving up the first $ 500 bonus payment to early May.,Tyson is moving up the first $ 500 bonus payment to early May.
The second $ 500 bonus will be paid in July .,The second $ 500 bonus will be paid in July .
"Team members who can not come to work due to illness or child care will continue to qualify ; however , bonus eligibility will depend on attendance .","Team members who can not come to work due to illness or child care will continue to qualify ; however , bonus eligibility will depend on attendance ."
"“ We understand that everyone , including our team members , is anxious during this challenging time , ” said Liz Croston , spokeswoman for Tyson .","“ Tyson understand that everyone , including Tyson  them , is anxious during this challenging time , ” said Croston  Tyson ."
"“ We believe information is the best tool for fighting the virus and so , we ’re working to keep our team members informed and are also encouraging them to tell us what they ’re experiencing , so we support them in the best possible way . ”","“ Tyson believe information is the best tool for fighting the virus and so , We ’ve working to keep Tyson  them informed and are also encouraging them to tell Tyson what them  We ’ve experiencing , so Tyson support them in the best possible way . ”"
Get me out of here !,Get me out of here !
:,:
Americans flee crowded cities amid COVID-19 Food spending :,Americans flee crowded cities amid COVID-19 Food spending :
Here 's how to save money and still eat well,Here 's how to save money and still eat well
Tyson Foods is also increasing short - term disability coverage to 90 % of regular pay until June 30 for team members who are unable to work due to illness .,Tyson is also increasing short - term disability coverage to 90 % of regular pay until June 30 for team members who are unable to work due to illness .
All company information is translated into several languages .,All company information is translated into several languages .
"“ We relaxed our attendance policy in March to encourage workers to stay at home when they ’re sick , ” Croston said .","“ Tyson relaxed Tyson attendance policy in March to encourage workers to stay at home when they ’re sick , ” Croston said ."
"“ We ’ve also been educating team members on COVID-19 , including the importance of following CDC guidelines away from work . ”","“ We ’ve also been educating team members on COVID-19 , including the importance of following CDC guidelines away from work . ”"
"Contributing : Josh Rivera , USA TODAY","Contributing : Josh Rivera , USA TODAY"
"A car passes in front of a Tyson Foods Inc. , sign at Tyson headquarters in Springdale , Ark.","A car passes in front of a Tyson Foods Inc. , sign at Tyson headquarters in Springdale , Ark."
More,More
"This article originally appeared on USATNetwork : Tyson increases bonuses for workers , as report finds 890 with COVID-19","This article originally appeared on USATNetwork : Tyson increases bonuses for workers , as report finds 890 with COVID-19"
