raw,replaced
Iran warns of coronavirus surge after many ignore 'stay home' rules .,Iran warns of coronavirus surge after many ignore 'stay home' rules .
2020-04-04 18:33:38 +00:00 .,2020-04-04 18:33:38 +00:00 .
DUBAI ( Reuters ) -,DUBAI ( Reuters ) -
"A senior Iranian health official said the greater Tehran area may face a coronavirus resurgence after many residents flouted advisories to stay home , crowding streets and causing traffic jams across the city as the country 's New Year holidays ended on Saturday .","A senior Iranian health official said the greater Tehran area may face a coronavirus resurgence after many residents flouted advisories to stay home , crowding streets and causing traffic jams across Tehran as Tehran  the New Year holidays ended on Saturday ."
"Iran - the Middle East country worst - hit by the epidemic -said earlier on Saturday that 158 more coronavirus patients had died in the past 24 hours , bringing the total death toll to 3,452 .","Iran - the Middle East country worst - hit by the virus -said earlier on Saturday that 158 more coronavirus patients had died in the past 24 hours , bringing the total death toll to 3,452 ."
"The total number of cases reached 55,743 .","The total number of cases reached 55,743 ."
""" We are still concerned about the virus , for example with the level of traffic in Tehran today and queues of cars stuck on freeways , because these people can take the virus to their homes or workplaces , "" Deputy Health Minister Iraj Harirchi said on state TV .",""" We are still concerned about the virus , for example with the level of traffic in Tehran today and queues of cars stuck on freeways , because these people can take the virus to these people homes or workplaces , "" Dr Harirchi said on The television ."
""" Even a medium level of virus here can spread to nearby cities with the high level of job - related traffic between nearby cities and Tehran , "" said Harirchi , who has himself been ill with COVID-19 .",""" Even a medium level of virus here can spread to nearby cities with the high level of job - related traffic between nearby cities and Tehran , "" said Harirchi , who has himself been ill with COVID-19  Harirchi , who has himself been ill with COVID-19 been ill with COVID-19 ."
""" Dr Harirchi cautioned about a probable return of coronavirus in case of negligence and said social distancing measures were absolutely necessary , "" said the TV .",""" Dr Harirchi cautioned about a probable return of coronavirus in case of negligence and said social distancing measures were absolutely necessary , "" said The television ."
The television showed stores that had re - opened despite a closure order on non - essential services and businesses .,The television showed stores that had re - opened despite a closure order on non - essential services and businesses .
Only enterprises involved in production have been allowed to re - open while following anti - coronavirus precautions .,Only enterprises involved in production have been allowed to re - open while following anti - coronavirus precautions .
Officials have repeatedly complained that many Iranians ignored appeals to stay at home and cancel travel plans for the New Year holidays that began on March 20 .,Officials have repeatedly complained that many Iranians ignored appeals to stay at home and cancel travel plans for the New Year holidays  New Year holidays that began on March 20 .
Iranians traditionally travel to home provinces and popular vacation spots and organise family gatherings during the New Year holidays .,Iranians traditionally travel to home provinces and popular vacation spots and organise family gatherings during the New Year holidays  New Year holidays .
"Officials initially urged people to cancel such plans due to the coronavirus outbreak , and then imposed inter - city travel bans on March 25 .","Officials initially urged people to cancel such plans due to the coronavirus epidemic , and then imposed inter - city travel bans on March 25 ."
Earlier the judiciary said most of some 70 inmates who escaped from a prison in western Iran last month are now back in jail .,Earlier the judiciary said most of some 70 inmates who escaped from a prison in western Iran last month are now back in jail .
"About 100,000 prisoners have been granted temporary release due to the coronavirus epidemic .","About 100,000 prisoners have been granted temporary release due to the coronavirus epidemic ."
Iranian media have reported unrest in several prisons .,Iranian media have reported unrest in several prisons .
CRITICISM OF U.S. SANCTIONS,CRITICISM OF U.S. SANCTIONS
"In a rare comment in Britain 's Guardian newspaper , Tehran Mayor Pirouz Hanachi said U.S. sanctions were crippling Iran 's fight against the coronavirus .","In a rare comment in Britain 's Guardian newspaper , Tehran  Hanachi said U.S. sanctions were crippling Iran fight against coronavirus ."
""" As a result ( of sanctions ) , the ability of my colleagues and I to provide the health , logistical and other essential infrastructure necessary to combat the disease has been drastically reduced .",""" As a result ( of sanctions ) , the ability of Hanachi  We  Hanachi to provide the health , logistical and other essential infrastructure necessary to combat the coronavirus epidemic has been drastically reduced ."
"We experience this loss every day , and it can be counted in people that would not have died , "" Hanachi said .","We experience this loss every day , and this loss can be counted in people that would not have died , "" Hanachi said ."
"Separately , the foreign ministry accused U.S. Secretary of State Mike Pompeo of "" medical - terrorism "" through the sanctions , which have hit vital sectors such as oil and banking .","Separately , the foreign ministry accused Pompeo of "" medical - terrorism "" through U.S. sanctions ."
""" Undisputed fact : US ' diplomats ' have long been in the business of coups , arming terrorists , "" ministry spokesman Abbas Mousavi said on Twitter on Saturday . """,""" Undisputed fact : US ' diplomats ' have long been in the business of coups , arming terrorists , "" ministry spokesman Abbas Mousavi said on Twitter on Saturday . """
"But @SecPompeo ... and his masters have taken the ' job ' to a whole new level : # Medical_terrorism . ""","But @SecPompeo ... and ministry spokesman Abbas Mousavi masters have taken the ' job ' to a whole new level : # Medical_terrorism . """
Pompeo and other U.S. officials have stressed that humanitarian supplies are exempt from sanctions Washington reimposed on Tehran after President Donald Trump abandoned Iran ’s 2015 multilateral deal to limit its nuclear programme .,Pompeo and other U.S. officials have stressed that humanitarian supplies are exempt from sanctions Washington reimposed on Tehran after President Donald Trump abandoned Iran ’s 2015 multilateral deal to limit Iran nuclear programme .
"However , broader U.S. sanctions deter many U.S. and global firms from humanitarian trade with Iran .","However , broader U.S. sanctions deter many U.S. and global firms from humanitarian trade with Iran ."
Meanwhile state media quoted President Hassan Rouhani as saying that state support for businesses hit by the coronavirus outbreak would be restricted to enterprises that give assurances not to lay off workers .,Meanwhile state media quoted President Hassan Rouhani as saying that state support for businesses hit by the coronavirus epidemic would be restricted to enterprises that give assurances not to lay off workers .
"( Reporting by Dubai Newsroom , ;","( Reporting by Dubai Newsroom , ;"
Editing by Angus MacSwan and Frances Kerry ),Editing by Angus MacSwan and Frances Kerry )
