raw,replaced
It's a boy: British PM Johnson and fiancée thrilled by birth of son .,Symonds and Johnson  Johnson and fiancée thrilled by the birth of a healthy baby boy at a London hospital earlier this morning  Symonds .
2020-04-29 12:35:16 +00:00 .,2020-04-29 12:35:16 +00:00 .
"By Guy Faulconbridge and Elizabeth Piper LONDON ( Reuters ) - British Prime Minister Boris Johnson 's fiancée , Carrie Symonds , gave birth to a healthy baby boy at a London hospital on Wednesday , slightly earlier than had been expected .","By Guy Faulconbridge and Elizabeth Piper LONDON ( Reuters ) - British Prime Minister Boris Johnson 's fiancée , Carrie Symonds , gave The new arrival to Symonds at a London hospital  London hospital on Wednesday , slightly earlier than had been expected ."
"Symonds , 32 , had said previously that their baby was due to "" hatch "" in the early summer .","Symonds had said previously that Symonds  Symonds and Johnson baby was due to "" hatch "" in the early summer ."
"It was not clear if Johnson , 55 , would take paternity leave given the government is facing the worst health crisis since the 1918 influenza outbreak .","It was not clear if Johnson  Johnson , would take paternity leave given the government is facing the worst health crisis since the coronavirus outbreak ."
""" The Prime Minister and Ms Symonds are thrilled to announce the birth of a healthy baby boy at a London hospital earlier this morning , "" a spokeswoman said .",""" Symonds and Johnson  Symonds are thrilled to announce the birth of a healthy baby boy at a London hospital earlier this morning  Symonds at a London hospital  London hospital earlier this morning , "" a spokeswoman said ."
""" Both mother and baby are doing very well .",""" Symonds and Johnson are doing very well ."
""" The PM and Ms Symonds would like to thank the fantastic NHS maternity team . """,""" Symonds and Johnson  Johnson and Symonds would like to thank the fantastic NHS maternity team . """
There was no announcement of a name .,There was no announcement of a name .
"The new arrival tops a tumultuous month for Johnson ; he returned to work on Monday after recuperating from COVID-19 , which had left him gravely ill in intensive care at the peak of the coronavirus outbreak .","The new arrival tops a tumultuous month for Johnson ; Johnson returned to work on Monday after recuperating from COVID-19 , which had left Johnson gravely ill in intensive care at the peak of the coronavirus outbreak ."
"Symonds , a former public relations executive , also had symptoms of the virus but recovered more swiftly .",Symonds also had symptoms of the coronavirus outbreak but recovered more swiftly .
BABY IN DOWNING STREET,BABY IN DOWNING STREET
"Few British leaders have had babies while in office , although it has become more common among recent occupants of Downing Street .","Few British leaders have had babies while in office , although The new arrival has become more common among recent occupants of Downing Street ."
"David Cameron 's wife , Samantha , gave birth to their daughter , Florence , in 2010 and Tony Blair 's wife Cherie gave birth to their son , Leo , in 2006 .","David Cameron 's wife , Samantha , gave birth to their  his daughter , in 2010 and Tony Blair 's wife Cherie gave birth to their son , Leo , in 2006 ."
"Before that , Frances , the wife of John Russell , a 19th - Century Whig and Liberal politician , gave birth to two children in 1848 and 1849 while he was in office .","Before that , Frances , the wife of John Russell , a 19th - Century Whig and Liberal politician , gave birth to four children in 1848 and 1849 while John Russell , a 19th - Century Whig and Liberal politician was in office ."
""" Great to hear Downing Street is getting a new resident , "" said Johnson 's finance minister , Rishi Sunak .",""" Great to hear Downing Street is getting a new resident , "" said Johnson finance minister , Rishi Sunak ."
"Opposition Labour Party leader Keir Starmer said : "" Wonderful news .","Opposition Labour Party leader Keir Starmer said : "" Wonderful news ."
"Many congratulations to Boris Johnson and Carrie Symonds . ""","Many congratulations to Symonds and Johnson  Johnson and Symonds . """
Symonds and Johnson have been living together in Downing Street since he became prime minister in July .,Symonds  Symonds and Johnson  Johnson have been living together in Downing Street since Symonds became prime minister in July .
They announced in February that they were expecting their first child and that they were engaged to be married .,Symonds and Johnson announced in February that Symonds and Johnson were expecting Symonds  Symonds and Johnson first child and that Symonds and Johnson were engaged to be married .
' INCREDIBLY BLESSED ',' INCREDIBLY BLESSED '
"Johnson , once dubbed "" Bonking Boris "" by Britain 's riotous tabloid media , has a complicated private life .",Johnson has a complicated private life .
He was once sacked from the Conservative Party 's policy team while in opposition for lying about an extra - marital affair .,Johnson was once sacked from the Conservative Party 's policy team while in opposition for lying about an extra - marital affair .
He has been divorced twice and refuses to say how many children he has fathered .,Johnson has been divorced twice and refuses to say how many children Johnson has fathered .
"In 2013 , when Johnson was mayor of London , appeal court judges ruled that the public had the right to know he had an extra - marital affair with a woman who gave birth to his daughter .","In 2013 , when Johnson was mayor of London , appeal court judges ruled that the public had the right to know Johnson had an extra - marital affair with a woman who gave birth to Johnson  his daughter ."
"Johnson 's previous marriage was to Marina Wheeler , a lawyer .","Johnson previous marriage was to Marina Wheeler , a lawyer ."
They had four children together but announced in September 2018 that they had separated .,Symonds and Johnson had four children together but announced in September 2018 that Symonds and Johnson had separated .
They divorced earlier this year .,Symonds and Johnson divorced earlier this year .
Symonds announced her engagement to Johnson in February .,Symonds announced Symonds engagement to Johnson in February .
""" Many of you already know , but for my friends that still do n't , we got engaged at the end of last year ... and we 've got a baby hatching early summer , "" she said .",""" Many of you already know , but for Symonds friends that still do n't , Symonds and Johnson got engaged at the end of last year ... and Symonds and Johnson 've got a baby hatching early summer , "" Symonds said ."
""" Feel incredibly blessed . """,""" Feel incredibly blessed . """
"( Reporting by Guy Faulconbridge , Elizabeth Piper and Kate Holton ;","( Reporting by Guy Faulconbridge , Elizabeth Piper and Kate Holton ;"
Editing by Michael Holden and Pravin Char ),Editing by Michael Holden and Pravin Char )
