raw,replaced
Coronavirus: Hong Kong government to expand HK$80 billion wage subsidy scheme to include seniors and vulnerable .,Hong Kong government to expand HK$80 billion wage subsidy scheme to include seniors and vulnerable .
2020-05-12 06:09:27 +00:00 .,2020-05-12 06:09:27 +00:00 .
"An HK$80 billion ( US$ 10.25 billion ) wage subsidy scheme launched to safeguard businesses hit by the coronavirus pandemic will be extended to include more seniors and vulnerable groups , the Hong Kong government has said .","the MPF scheme will be extended to include more seniors and vulnerable groups , Hong Kong government has said ."
On Tuesday the city ’s leader Carrie Lam Cheng Yuet - ngor also announced that the application process would open later this month .,On Tuesday  Lam also announced that The application process would open later this month .
"Under the scheme , which was unveiled last month , the government is to pay up to 50 per cent of employees ’ salaries for six months , capped at HK$9,000 a month .","Under the MPF scheme  the MPF scheme , Hong Kong government is to pay up to 50 per cent of employees ’ salaries for six months , capped at HK$9,000 a month ."
"Some 1.5 million people , who have been contributing to their Mandatory Provident Fund ( MPF ) accounts , are estimated to be covered by the scheme .","Some 1.5 million people , who have been contributing to their Mandatory Provident Fund ( MPF ) accounts , are estimated to be covered by the MPF scheme ."
"But that requirement has sparked criticism , as workers aged 65 or above , and therefore exempted from the MPF scheme , would be excluded .","But pay has sparked criticism , as workers aged 65 or above , and therefore exempted from the MPF scheme  MPF scheme , would be excluded ."
From later this month employers will be able to apply for the scheme .,From later this month employers will be able to apply for the MPF scheme .
Photo : Felix Wong,Photo : Felix Wong
More,More
"Lam said applications would open for three weeks on May 25 , and the subsidies for the first tranche – for June , July and August – would be handed out to employers three to four weeks after an application was made .","Lam said applications would open for three weeks on May 25 , and the subsidies for the first tranche – for June , July and August – would be handed out to employers three to four weeks after an application was made ."
"She also announced several measures to improve the scheme , notably allowing employers to apply for the subsidy for around 60,000 employees aged 65 or above – as long as they have an MPF account .","Lam also announced several measures to improve the MPF scheme , notably allowing employers to apply for the subsidy for around 60,000 employees aged 65 or above – as long as around 60,000 employees aged 65 or above have an MPF account ."
"About 12,000 long - term employees in the construction and catering industries , who had previously been excluded from the employment support scheme , would also be eligible , on top of industry - specific relief measures , Lam added .","About 12,000 long - term employees in the construction and catering industries , who had previously been excluded from the MPF scheme , would also be eligible , on top of industry - specific relief measures , Lam added ."
"Certain relaxations would also be given for 215,000 self - employed people to apply for a one - off lump sum of HK$7,500 , provided they had activated their MPF account before the end of March .","Certain relaxations would also be given for 215,000 self - employed people to apply for a one - off lump sum of HK$7,500 , provided 215,000 self - employed people had activated 215,000 self - employed people  MPF account before the end of March ."
"Taking into account that some industries , including tourism , had already been badly hit in the initial stage of the outbreak last year , Lam said the government had also relaxed the rule to allow employers to apply for subsidies based on wages recorded in one of the months between December and March , instead of January to March .","Taking into account that some industries , including tourism , had already been badly hit in the initial stage of the outbreak last year , Lam said Hong Kong government had also relaxed the rule to allow employers to apply for subsidies based on wages recorded in one of the months between December and March , instead of January to March ."
"Such a move would offer them a greater chance to secure a larger sum of subsidy , the chief executive said .","Such a move would offer them a greater chance to secure a larger sum of subsidy , Lam said ."
“ The application process will be very easy .,“ The application process will be very easy .
"Employers will only need to file a form through the internet to make an authorisation , and then they can sit back and allow us to do the calculation , ” Lam said .","Employers will only need to file a form through the internet to make an authorisation , and then Employers can sit back and allow us to do the calculation , ” Lam said ."
"She added that the government would shoulder the administration fee for MPF trustees , and employers did not need to handle any application fees .","Lam added that Hong Kong government would shoulder the administration fee for MPF trustees , and employers did not need to handle any application fees ."
"Speaking ahead of her weekly cabinet meeting , Lam also announced the extension of the subsidy scheme for specific industries .","Speaking ahead of Lam weekly cabinet meeting , Lam also announced the extension of the MPF scheme for specific industries ."
"Green minibus and ferry drivers would be eligible for a monthly subsidy of HK$6,000 for six months , and the laundry industry , which was missed out from previous schemes , would also be given a boost .","Green minibus and ferry drivers would be eligible for a monthly subsidy of HK$6,000 for six months , and the laundry industry , which was missed out from previous schemes , would also be given a boost ."
Further details were expected to be made public at a press conference on Tuesday afternoon .,Further details were expected to be made public at a press conference on Tuesday afternoon .
Help us understand what you are interested in so that we can improve SCMP and provide a better experience for you .,Help our understand what you are interested in so that our can improve SCMP and provide a better experience for you .
We would like to invite you to take this five - minute survey on how you engage with SCMP and the news .,our would like to invite you to take this five - minute survey on how you engage with SCMP and the news .
More from South China Morning Post :,More from South China Morning Post :
This article Coronavirus : Hong Kong government to expand HK$80 billion wage subsidy scheme to include seniors and vulnerable first appeared on South China Morning Post,This article Coronavirus : Hong Kong government to expand HK$80 billion wage subsidy scheme to include seniors and vulnerable first appeared on South China Morning Post
For the latest news from the South China Morning Post download our mobile app .,For the latest news from South China Morning Post download our mobile app .
Copyright 2020 .,Copyright 2020 .
