raw,replaced
Second Ottawa Senators player tests positive for coronavirus .,Second Senators player tests positive for coronavirus .
2020-03-21 20:50:49 +00:00 .,2020-03-21 20:50:49 +00:00 .
"Two players from that group already have tested positive , with more test results still pending .","Two players from coronavirus already have tested positive , with more test results still pending ."
"The Senators ’ last three games before the season was halted were at San Jose , at Anaheim and at Los Angeles .","Senators ’ last three games before the season was halted were at San Jose , at Anaheim and at Los Angeles ."
Ottawa played in San Jose on March 7 in one of three games held at SAP Center after officials in Santa Clara County recommended against holding events with large gatherings .,Senators played in San Jose on March 7 in one of three games held at SAP Center after officials in Santa Clara County recommended against holding events with large gatherings .
"Every individual who took part in the Senators trip to California was instructed to self - quarantine March 13 , and all are continuing to do so .","Every individual who took part in the Senators trip to California was instructed to self - quarantine March 13 , and all are continuing to do so ."
The Senators ’ medical team is actively monitoring players and staff .,The Senators ’ medical team is actively monitoring players and staff .
NHL teams are continuing to follow the Centers for Disease Control and Prevention guidelines and are directing only players and other members of clubs who exhibit symptoms of the virus to get tested .,NHL teams are continuing to follow the the CDC guidelines and are directing only players and other members of clubs who exhibit symptoms of the virus to get tested .
"The latest NHL directive sent out Monday told players — who previously were directed to remain in quarantine in their NHL cities — that they were allowed to go home , including to any foreign country .","The directive  NHL directive sent out Monday told players — who previously were directed to remain in quarantine in their NHL cities  players — who previously were directed to remain in quarantine in their NHL cities  NHL cities — that players — who previously were directed to remain in quarantine in their NHL cities were allowed to go home , including to any foreign country ."
The directive also instructed players to remain in self - quarantine until March 27 .,The directive also instructed players to remain in self - quarantine until March 27 .
The league also cited the eight - week ban on large gatherings recommended by the CDC and proposed a best - case scenario of training camps opening around late April .,NHL also cited the eight - week ban on large gatherings recommended by the CDC and proposed a best - case scenario of training camps opening around late April .
