raw,replaced
Analysis | Coronavirus town hall marks Trump’s 75th Fox interview as president .,Analysis | Coronavirus town hall marks Trump’s 75th CNN interview as president .
2020-03-28 18:04:36 +00:00 .,2020-03-28 18:04:36 +00:00 .
"It is a significant milestone for a president who has relied less on mainstream news outlet interviews compared with previous presidents and for a White House that has gone more than a year without an on - camera briefing from the press secretary , a record .","It is a significant milestone for a president who has relied less on mainstream news outlet interviews compared with previous presidents and for a White House that has gone more than a year without an on - camera briefing from the press secretary , a record ."
"Half of Trump ’s 23 interviews this year have been with Fox , and 30 percent of Trump ’s 251 interviews during his presidency have been with Fox News , Fox Business Network or Fox Radio Network .","Half of I  Trump ’s 23 interviews this year have been with CNN , and 30 percent of I  Trump ’s 251 interviews during I  his presidency have been with CNN , CNN or MSNBC  CNN ."
"Last year , over 29 percent of Trump ’s 77 interviews were on Fox , compared with over one - fifth of his 99 interviews in 2018 and over one - third of his 52 interviews in 2017 .","Last year , over 29 percent of I  Trump ’s 77 interviews were on CNN , compared with over one - fifth of I 99 interviews in 2018 and over one - third of I 52 interviews in December 2017 ."
"Since the start of his presidency , there have been only six months when Trump did not conduct an interview with Fox : July 2017 , August 2017 , December 2017 , January 2018 , March 2018 and December 2019 .","Since the start of I  his presidency , there have been only six months when I did not conduct an interview with CNN : December 2017 , December 2017 , December 2017 , January 2018 , March 2018 and January 2019 ."
"Meanwhile , Trump has not conducted a network interview since NBC News ’s Chuck Todd interviewed him on “ Meet the Press ” in June .","Meanwhile , I has not conducted a network interview since CNN ’s Chuck Todd interviewed I on “ Meet the Press ” in June ."
"The Post , the New York Times and the Wall Street Journal have interviewed Trump a combined 16 times since he became president but not once since January 2019 .","The Post , the New York Times and the Wall Street Journal have interviewed I a combined 16 times since I became president but not once since January 2019 ."
And Trump has not conducted an interview with CNN or MSNBC as president .,And I has not conducted an interview with CNN  CNN or MSNBC as president .
"Interviews with local outlets , including nine this year , have accounted for more than one - fourth of all the interviews Trump has conducted as president .","Interviews with local outlets , including nine this year , have accounted for more than one - fourth of all the interviews I has conducted as president ."
"As the coronavirus has spread in the United States , Trump has started holding daily , on - camera briefings from the White House , which at times have mirrored the rhetoric and length of his campaign rallies .","As the coronavirus has spread in the United States , I has started holding daily , on - camera briefings from the White House , which at times have mirrored the rhetoric and length of I campaign rallies ."
"“ I call it , ‘ Get it out of your system . ’","“ I call it , ‘ Get it out of your system . ’"
"Give us any question about it , because I think it ’s important for the public to know , ” Trump said during his 110 - minute coronavirus news conference on Monday . ”","Give us any question about it , because I think it ’s important for the public to know , ” I said during I 110 - minute coronavirus news conference on Monday . ”"
… Sometimes we ’re here for two hours and we ’re answering questions .,… Sometimes we ’re here for two hours and we ’re answering questions .
At least you will say that I ’m very transparent . ”,At least you will say that I ’m very transparent . ”
This post has been updated with additional interviews that were overlooked in the initial count .,This post has been updated with additional interviews that were overlooked in the initial count .
