raw,replaced
Opinion | Bolsonaro is endangering Brazil. He must be impeached. .,Opinion | Bolsonaro is endangering Brazil. Bolsonaro must be impeached. .
2020-03-29 21:41:56 +00:00 .,2020-03-29 21:41:56 +00:00 .
Brazilians are feeling a lot of anxiety and can no longer bear this lack of leadership .,Brazilians are feeling a lot of anxiety and can no longer bear this lack of leadership .
"For weeks , they have protested from their homes by banging saucepans and shouting “ Bolsonaro out ” from their windows .","For weeks , Brazilians have protested from Brazilians homes by banging saucepans and shouting “ Bolsonaro out ” from Brazilians windows ."
"Support for his impeachment has risen drastically , according to Atlas Politico , with almost half of the population backing his removal .","Support for Bolsonaro impeachment has risen drastically , according to Atlas Politico , with almost half of the population backing Bolsonaro removal ."
"In recent days , Bolsonaro has contradicted his own health experts , calling self - isolation “ mass confinement ” and covid-19 a “ little cold . ”","In recent days , Bolsonaro has contradicted Bolsonaro own health experts , calling self - isolation “ mass confinement ” and covid-19 a “ little cold . ”"
"He attended a rally and shook hands with supporters on March 15 , drawing criticism for encouraging large gatherings .","Bolsonaro attended a rally and shook hands with supporters on March 15 , drawing criticism for encouraging large gatherings ."
"He also told his followers , via social media and official channels , to attend a demonstration on March 25 in support of his administration .","Bolsonaro also told Bolsonaro followers , via social media and official channels , to attend a demonstration on March 25 in support of Bolsonaro administration ."
And he has been ignoring recommendations to practice social distancing after members of his own staff tested positive for the virus .,And Bolsonaro has been ignoring recommendations to practice social distancing after members of his own staff  Bolsonaro own staff tested positive for the virus .
It ’s clear Bolsonaro has abandoned his duty to protect the population .,It ’s clear Bolsonaro has abandoned Bolsonaro duty to protect the population .
He thinks the deadly virus is a media trick .,Bolsonaro thinks the virus is a media trick .
"“ They spread the sensation of dread , "" he said on March 24 .","“ members of his own staff spread the sensation of dread , "" Bolsonaro said on March 24 ."
""" The perfect scenario to be used by the media to spread hysteria . ”",""" The perfect scenario to be used by the media to spread hysteria . ”"
The spread of the coronavirus could collapse the public health system in Brazil .,The spread of the virus could collapse the public health system in Brazil .
"Thankfully , health - care professionals and local and state governments are mobilizing to respond to cases and asking people to stay home , openly defying a president already calling for a return to “ normality ” and to work .","Thankfully , health - care professionals and local and state governments are mobilizing to respond to cases and asking people to stay home , openly defying a president already calling for a return to “ normality ” and to work ."
Members of the National Congress from different parties have started calling for impeachment .,Members of Congress from different parties have started calling for impeachment .
But there is no consensus among the opposition .,But there is no consensus among the opposition .
"Some , citing the constitution , argue in favor of mental health interdiction of the president ; others say Congress should invoke the social protection provision .","Some , citing the constitution , argue in favor of mental health interdiction of the president ; others say Congress should invoke the social protection provision ."
"Some simply want Bolsonaro to implode , letting him “ bleed ” until the next election , in 2022 .","Some simply want Bolsonaro to implode , letting Bolsonaro “ bleed ” until the next election , in 2022 ."
"On March 17 , some members of Congress formally introduced an impeachment request signed by scientists , artists , activists and public intellectuals .","On March 17 , some members of Congress formally introduced an impeachment request signed by scientists , artists , activists and public intellectuals ."
Citizens and organized civil society have gotten behind the petition to impeach .,Citizens and organized civil society have gotten behind the petition to impeach .
"Since then , close to 1 million people have signed it .","Since March 17 , close to 1 million people have signed the petition to impeach ."
"It ’s clear that , beyond any political calculation , allowing Bolsonaro to stay in power is unsustainable .","It ’s clear that , beyond any political calculation , allowing Bolsonaro to stay in power is unsustainable ."
"Since his election , Bolsonaro has led Brazil by following a fascist playbook , attacking the press and indigenous peoples , eroding human rights protections , and offering apologies for dictatorship and torture .","Since Bolsonaro election , Bolsonaro has led Brazil by following a fascist playbook , attacking the press and indigenous peoples , eroding human rights protections , and offering apologies for dictatorship and torture ."
He has gone from breach of decorum to abuse of power to attacks against the constitution .,Bolsonaro has gone from breach of decorum to abuse of power to attacks against the constitution .
His mismanagement of the coronavirus has only intensified his crimes of irresponsibility .,Bolsonaro mismanagement of the virus has only intensified Bolsonaro crimes of irresponsibility .
Impeachment can be a difficult political and legal process .,Impeachment can be a difficult political and legal process .
( Brazilians not long ago lived through a politicized and unfair process against Dilma Rousseff that amounted to a coup . ),( Brazilians not long ago lived through a politicized and unfair process against Dilma Rousseff that amounted to a coup . )
But the case against Bolsonaro is bulletproof .,But the case against Bolsonaro is bulletproof .
Today he represents an existential threat .,Today Bolsonaro represents an existential threat .
"There must be both deep political articulation and social legitimacy to carry out his removal , and a transition must be carefully planned .","There must be both deep political articulation and social legitimacy to carry out Bolsonaro removal , and a transition must be carefully planned ."
Brazilians are now rejecting Bolsonaro ’s legitimacy .,Brazilians are now rejecting Bolsonaro ’s legitimacy .
Our political leaders must move forward and vote to impeach him .,Our political leaders must move forward and vote to impeach Bolsonaro .
