raw,replaced
Kansas is the first state to close schools for the rest of the school year amid the coronavirus crisis -- and California could be next .,Kansas is the first state to close schools for the rest of the academic year  the school year amid the coronavirus crisis -- and California could be next .
2020-03-18 02:52:21 +00:00 .,2020-03-18 02:52:21 +00:00 .
"Kansas Gov. Laura Kelly ( D ) announced at a news conference Tuesday in Topeka she was issuing an executive order to close all state - accredited schools — including public , private and parochial campuses , affecting almost 500,000 students — through the spring semester .","Kelly announced at a news conference Tuesday in Topeka  Kelly was This  an executive order to close all state - accredited schools — including public , private and parochial campuses , affecting almost 500,000 students — through the spring semester ."
"“ This was not an easy decision to make , ” Kelly said .","“ This was not an easy decision to make , ” Kelly said ."
"“ It came after close consultation with the education professionals who represent local school boards , school administrators and local teachers .","“ an executive order to close all state - accredited schools — including public , private and parochial campuses , affecting almost 500,000 students — through the spring semester came after close consultation with the education professionals who represent local school boards , school administrators and local teachers ."
These unprecedented circumstances threaten the safety of our students and the professionals who work with them every day and we must respond accordingly . ”,These unprecedented circumstances threaten the safety of them and the professionals who work with them every day and we must respond accordingly . ”
"Kelly had earlier assigned the state Department of Education to convene experts to develop a comprehensive education plan for students for the rest of the year , but it is not known what it will look like for students who ca n’t take online classes and for those with special needs .","Kelly had earlier assigned the state Department of Education to convene experts to develop a comprehensive education plan for students for the rest of the year  the rest of the academic year  the school year , but it is not known what a comprehensive education plan for students for the rest of the year will look like for students who ca n’t take online classes and for those with special needs ."
"Nearly 41.5 million of the nearly 50.8 million public school students in the country have now seen their schools close in 39 states and the District of Columbia , according to an Education Week tally .","Nearly 41.5 million of the nearly 50.8 million public school students in the country  the country have now seen Nearly 41.5 million of the nearly 50.8 million public school students in the country schools close in 39 states and the District of Columbia , according to an Education Week tally ."
"States around the country are struggling to figure out how they are going to educate students who are at home , many of whom do not have Internet access or technology .","States around the country  the country are struggling to figure out how States around the country are going to educate students who are at home , many of whom do not have Internet access or technology ."
Another complexity is that federal law requires that districts ensure equitable education for students with special needs if alternative forms of education are being provided for other students .,Another complexity is that federal law requires that districts ensure equitable education for students with special needs if alternative forms of education are being provided for other students .
School closures have been coming fast and furious .,School closures have been coming fast and furious .
It was March 12 when Ohio Gov. Mike DeWine ( R ) became the first state leader to close schools .,It was March 12 when Ohio Gov. Mike DeWine ( R ) became the first state leader to close schools .
"At the time , it was for three weeks , but he has since said it could be for much longer , even through the end of the school year .","At the time , it was for three weeks , but Ohio Gov. Mike DeWine ( R ) has since said it could be for much longer , even through the end of the school year ."
"On Sunday in Texas , where some but not all districts have closed , Education Commissioner Mike Morath told superintendents that some students may not return to school for the rest of the academic year .","On Sunday in Texas , where some but not all districts have closed , Education Commissioner Mike Morath told superintendents that some students may not return to school for the rest of the academic year  the school year ."
"Then on Monday , New York Mayor Bill de Blasio ( D ) , who initially resisted closing campuses , said it was possible schools in his city could be closed the rest of the school year — and maybe longer .","Then on Monday , New York Mayor Bill de Blasio ( D ) , who initially resisted closing campuses , said it was possible schools in New York Mayor Bill de Blasio ( D ) , who initially resisted closing campuses ,  Topeka could be closed the rest of the academic year  the school year — and maybe longer ."
"On Tuesday , California Gov. Gavin Newsom ( D ) said at a news conference that nearly all public schools in the state have closed and that they are all likely to stay closed the rest of the school year .","On Tuesday , California  I said at a news conference that these schools  Kansas have closed and that these schools are all likely to stay closed the rest of the academic year  the school year ."
"“ I would plan and assume it is unlikely that many of these schools , few if any , will open before the summer break , ” he said , KPBS reported .","“ I would plan and assume it is unlikely that many of these schools , few if any , will open before the summer break , ” I said , KPBS reported ."
"Newsom , a father of four , said when he went home Monday , his 6 - year - old daughter , Brooklynn , was crying about schools being closed and being unable to see her friends .","I  I , said when I went home Monday , I  your  Honey , was crying about schools being closed and being unable to see your friends ."
"“ I told her , ‘ Honey , I do n’t think the schools are going to open again , ’ "" Newsom said .","“ I told your , ‘ Honey , I do n’t think these schools are going to open again , ’ "" I said ."
“ If I can tell my daughter that and not tell your daughter … then I ’m not being honest and true to the people of the state of California .,“ If I can tell I  Honey that and not tell your  Honey … then I ’m not being honest and true to the people of California .
"Boy , I hope I ’m wrong , but I believe that to be the case . ”","Boy , I hope I ’m wrong , but I believe that to be the case . ”"
