raw,replaced
Bach invokes Trump in defense of Olympic decision .,Bach invokes Trump in defense of Olympic decision .
2020-03-25 14:36:55 +00:00 .,2020-03-25 14:36:55 +00:00 .
"“ In the last couple of weeks the measures of many governments , they were limited until middle of April , some beginning of May , ” the International Olympic Committee president said .","“ In the last couple of weeks the measures of many governments , many governments were limited until middle of April , some beginning of May , ” The IOC president  IOC president said ."
“ You have maybe seen the latest declarations there in the United States from President Trump about the prospect of middle of April there being able to lift many restrictions . ”,“ You have maybe seen the latest declarations there in the United States from Trump about the prospect of middle of April there being able to lift many restrictions . ”
"Bach and the IOC faced mounting criticism last week from athletes , including Olympic gold medalists , for continuing to publicly support holding the Tokyo Games as scheduled from July 24 - Aug. 9 .","Bach and IOC faced mounting criticism last week from athletes , including Olympic gold medalists , for continuing to publicly support holding the Olympics  Tokyo Games as scheduled from July 23 - Aug. 8 ."
The Canadian Olympic committee said before the decision it would not send a team to Tokyo in 2020 .,The Canadian Olympic committee said before the decision The Canadian Olympic committee would not send a team to Tokyo in 2020 .
Even Trump said on March 12 at the White House that the Olympics should be postponed for a year .,Even Trump said on March 12 at the White House that the Olympics should be The postponement for a year .
"The IOC board ’s eventual decision on Tuesday , with Japanese government agreement , to delay until 2021 came a day after the World Health Organization said the coronavirus pandemic is accelerating .","The IOC board ’s eventual decision on Tuesday , with Japanese government agreement , to delay until 2021 came a day after the World Health Organization said the pandemic is accelerating ."
Bach was also asked by a reporter from his native Germany if he had thought of resigning because of the athletes ’ criticism .,Bach was also asked by a reporter from Bach native Germany if Bach had thought of resigning because of the athletes ’ criticism .
"The postponement calls for the Tokyo Games to take place no later than the summer 2021 , and Bach was asked about options if the pandemic continued into next year .","The postponement calls for the Olympics to take place no later than the summer 2021 , and Bach was asked about options if the pandemic continued into next year ."
"“ We want , and we will , organize the games only in a safe environment , ” he said .","“ we want , and we will , organize the Olympics only in a safe environment , ” Bach said ."
"Although an exact one - year postponement to July 23 - Aug. 8 is possible , the Tokyo Games do n’t have to open in July .","Although an exact one - year postponement to July 23 - Aug. 8 is possible , the Olympics do n’t have to open in July ."
"“ All the options are on the table , ” Bach said , adding that a task force of IOC and Japanese officials named “ Here We Go ” is looking at new dates .","“ All the options are on the table , ” Bach said , adding that This task force  IOC and Japanese officials named “ Here We Go ” is looking at new dates ."
“ This task force can consider the broader picture .,“ This task force can consider the broader picture .
"This is not just restricted to the summer months , ” Bach said .","This is not just restricted to the summer months , ” Bach said ."
The IOC president called for compromise on all sides as the biggest sports event of 2020 now lands in the already congested calendar of 2021 .,The IOC president  IOC president called for compromise on all sides as the biggest sports event of 2020 now lands in the already congested calendar of 2021 .
Both track and swimming have their world championships scheduled for next year in July and August .,Both track and swimming have Both track and swimming world championships scheduled for next year in July and August .
"“ This postponed Olympic Game will need sacrifices , ” Bach said .","“ This postponed Olympic Game will need sacrifices , ” Bach said ."
"One issue for Tokyo organizers is retaining control of the village set to house most of the 11,000 athletes .","One issue for Tokyo organizers is retaining control of The sprawling site on Tokyo Bay of more than 5,600 apartments ."
"The sprawling site on Tokyo Bay of more than 5,600 apartments is to be sold off after the Olympics .","The sprawling site on Tokyo Bay of more than 5,600 apartments is to be sold off after the Olympics ."
"About 25 % have reportedly been sold , with some costing more than $ 1 million .","About 25 % have reportedly been sold , with some costing more than $ 1 million ."
"“ It is one of the many thousands of questions this task force will have to address , ” Bach said .","“ sold is one of the many thousands of questions This task force will have to address , ” Bach said ."
One potential problem looks easily resolved .,One potential problem looks easily resolved .
"Sponsors whose IOC deals expire this year will continue through the rescheduled games , which will still be called the 2020 Tokyo Olympics .",Sponsors whose IOC deals expire this year  IOC deals expire this year will continue through the Olympics .
"They include Dow , General Electric and PG .","Sponsors whose IOC deals expire this year include Dow , General Electric and PG ."
“ We see their full support for this,“ We see Sponsors whose IOC deals expire this year full support for this
", ” Bach said .",", ” Bach said ."
"“ For me , it ’s a logical consequence that the sponsors ... keep their rights even if the games are organized in ’ 21 . ”","“ For Bach , it ’s a logical consequence that the sponsors ... keep the sponsors rights even if the Olympics are organized in ’ 21 . ”"
More AP sports : https://apnews.com/apf-sports and https://twitter.com/AP_Sports,More AP sports : https://apnews.com/apf-sports and https://twitter.com/AP_Sports
Copyright 2020 The Associated Press .,Copyright 2020 The Associated Press .
All rights reserved .,All rights reserved .
"This material may not be published , broadcast , rewritten or redistributed without permission .","This material may not be published , broadcast , rewritten or redistributed without permission ."
