raw,replaced
"Analysis | Masks Are Here to Stay, Even After Covid Goes Away .","Analysis | Masks Are Here to Stay, Even After Covid Goes Away ."
2020-05-30 13:14:34 +00:00 .,2020-05-30 13:14:34 +00:00 .
"Since then , the world has learned more about how the virus spreads , and the disconcerting number of asymptomatic infections has helped make the case for the broad use of masks .","Since then , the world has learned more about how the virus spreads , and the disconcerting number of asymptomatic infections has helped make the case for the broad use of masks ."
"Multiple Asian countries where mask use was prevalent even before the pandemic have had substantially better outcomes , with various other effective public - health measures likely also playing a role .","Multiple Asian countries where mask use was prevalent even before the epidemic have had substantially better outcomes , with various other effective public - health measures likely also playing a role ."
"In many parts of the U.S. , even in states that are reopening , masks are now required , and wearing them has become more and more routine .","In many parts of the U.S. , even in states that are reopening , masks are now required , and wearing masks has become more and more routine ."
New York Governor Andrew Cuomo is enlisting celebrities such as comedian Chris Rock in an effort to turn the practice into a habit .,New York Governor Andrew Cuomo is enlisting celebrities such as comedian Chris Rock in an effort to turn the practice into a habit .
"In other areas , wearing a mask is seen as taking a side in a culture war , an issue made worse by Trump ’s continued insistence on going barefaced .","In other areas , wearing a mask is seen as taking a side in a culture war , an issue made worse by Trump ’s continued insistence on going barefaced ."
This attitude should change .,This attitude should change .
"The fact is , masks can play a vital role in prevention and containment .","The fact is , masks can play a vital role in prevention and containment ."
Americans should get used to the idea that they may be necessary at times even after the current crisis subsides .,Americans should get used to the idea that masks may be necessary at times even after the current crisis subsides .
"Until now , much of the government - backed effort to produce protective equipment has focused on supplying hospitals .","Until now , much of the government - backed effort to produce protective equipment has that on supplying hospitals ."
"While that should continue to be a priority , it ’s worth taking extra steps to boost stocks of better surgical - style masks intended to support reopening states .","While that should continue to be a priority , that ’s worth taking extra steps to boost stocks of better surgical - style masks intended to support reopening states ."
"Even relatively simple coverings can stop some virus - containing droplets that can spread Covid-19 to others , especially in combination with other hygiene and distancing measures .","Even relatively simple coverings can stop some virus - containing droplets that can spread Covid-19 to others , especially in combination with other hygiene and distancing measures ."
"However , surgical - style masks are better at stopping virus - containing droplets and are easier to wear in summer heat .","However , surgical - style masks are better at stopping virus - containing droplets and are easier to wear in summer heat ."
Any reduction in transmission to others is highly significant in containing the virus .,Any reduction in transmission to others is highly significant in containing the virus .
A boost in availability would help in providing effective masks to people in areas and situations of particular concern .,A boost in availability would help in providing effective masks to people in areas and situations of particular concern .
Masks are n’t quite as crucial in uncrowded and outdoor spaces in regions where the virus is n’t circulating much .,Masks are n’t quite as crucial in uncrowded and outdoor spaces in regions where the virus is n’t circulating much .
"They ’re arguably essential in crowded and poorly ventilated areas , particularly in hot spots , and easy availability and even targeted enforcement should be the rule in those situations .","They ’re arguably essential in those areas , particularly in those situations , and easy availability and even targeted enforcement should be the rule in those situations ."
The places where masks wo n’t do as much good now may be tomorrow ’s areas of concern .,The places where masks wo n’t do as much good now may be tomorrow ’s areas of concern .
Authorities in those areas should be ready to respond .,Authorities in those areas should be ready to respond .
"Eventually , the focus can shift to the next crisis , where masks can play a role in prevention instead of catch - up .","Eventually , the focus can shift to the next crisis , where masks can play a role in prevention instead of catch - up ."
"Pandemic - scale stockpiles for broad public use should be comparatively easy and cheap to manufacture over the long run , once the immediate threat of the epidemic is over .","Pandemic - scale stockpiles for broad public use should be comparatively easy and cheap to manufacture over the long run , once the immediate threat of the epidemic is over ."
"There should be a quicker trigger going forward to recommend or require masks when an airborne threat emerges , and robust plans to deploy them as a broad public - health measure .","There should be a quicker trigger going forward to recommend or require masks when an airborne threat emerges , and robust plans to deploy masks as a broad public - health measure ."
"And hopefully by then , the dangerous politicization of wearing masks and taking other common - sense health measures that ’s occurring in some places today will have been overcome by more effective public messaging and education .","And hopefully by then , the dangerous politicization of wearing masks and taking other common - sense health measures that ’s occurring in some places today will have been overcome by more effective public messaging and education ."
Pandemic preparation is hard and is only effective and durable under good leadership .,Pandemic preparation is hard and is only effective and durable under good leadership .
Learning a relatively easy lesson about masks could help provide at least a bit of insurance .,Learning a relatively easy lesson about masks could help provide at least a bit of insurance .
This column does not necessarily reflect the opinion of the editorial board or Bloomberg LP and its owners .,This column does not necessarily reflect the opinion of the editorial board or Bloomberg and Bloomberg owners .
"Max Nisen is a Bloomberg Opinion columnist covering biotech , pharma and health care .","Max Nisen is a Bloomberg Opinion columnist covering biotech , pharma and health care ."
He previously wrote about management and corporate strategy for Quartz and Business Insider .,Max Nisen previously wrote about management and corporate strategy for Quartz and Business Insider .
