raw,replaced
Live updates: Federal government gave a fraction of what D.C. area sought to fight virus; number of deaths in region climbs to 90 .,Live updates: Federal government gave a fraction of what D.C. area sought to fight virus; number of deaths in region climbs to 90 .
2020-04-03 12:02:56 +00:00 .,2020-04-03 12:02:56 +00:00 .
"The U.S. District Court in Washington on Thursday suspended trials and grand juries until June 11 and closed public access to the clerk of the court ’s office , broadening and extending by one month a previously announced partial shutdown in response to the coronavirus emergency .","Court  Washington on Thursday suspended trials and grand juries until June 11 and The move public access to the clerk of the court ’s office , broadening and extending by one month a previously announced partial shutdown in response to the coronavirus emergency ."
"The move comes as federal district courts in neighboring Maryland and eastern Virginia implemented contingency plans , closing courthouses in Greenbelt , Md. , and Newport News , Va. , respectively , to serve as emergency courthouses as needed if other federal courthouses in the states become unusable .","The move comes as federal district courts in neighboring Maryland and eastern Virginia implemented contingency plans , closing courthouses in Greenbelt  Md. , and Newport News , respectively , to serve as emergency courthouses as needed if other federal courthouses in the states That unusable ."
"That is not an option for the U.S. District Court in Washington , which operates out of one facility , the E. Barrett Prettyman Federal Courthouse , that is also home to the U.S. Circuit Court of Appeals for the D.C. Circuit and the national security - focused Foreign Intelligence Surveillance Court .","That is not an option for the U.S. District Court in Washington , which operates out of one facility , the E. Barrett Prettyman Federal Courthouse , that is also home to the U.S. Circuit Court of Appeals for the D.C. Circuit and the national security - focused Foreign Intelligence Surveillance Court ."
Neither of the latter two courts announced changes Thursday .,Neither of the latter two courts announced changes Thursday .
"However , in a seven - page order , Chief U.S. District Judge Beryl A. Howell of the District cited stay - at - home orders issued Monday by the mayor of the District and governors of Maryland and Virginia and related closures of nonessential businesses , “ reflecting the seriousness of the need to combat the community spread of the virus . ”","However , in a seven - page order , Chief U.S. District Judge Beryl A. Howell of Court cited stay - at - home orders issued Monday by the mayor of Court and governors of Maryland and Virginia and related closures of nonessential businesses , “ reflecting the seriousness of the need to combat the community spread of the virus . ”"
"Maryland and D.C. officials did not give an end date for their measures , while Virginia 's remains in effect until June 10 or until further order .","Maryland  Maryland and D.C. officials  D.C. officials did not give an end date for Maryland and D.C. officials measures , while Virginia remains in effect until June 10 or until further order ."
"The federal court in Washington earlier limited access to the courthouse only to judges , staff members and people with official business .","The federal court in Washington earlier  Washington earlier limited access to the Greenbelt facility only to judges , staff members and people with official business ."
"As initially ordered March 17 , limited operations in criminal , civil and bankruptcy matters will continue to ensure the public ’s safety , including newly arrested criminal defendants ’ initial appearances and detention hearings , which will proceed by video conference when feasible .","As initially ordered March 17 , limited operations in criminal , civil and bankruptcy matters will continue to ensure the public ’s safety , including newly arrested criminal defendants ’ initial appearances and detention hearings , which will proceed by video conference when feasible ."
"In a new restriction , however , the district court cut off public access to the clerk of the court 's intake counters and computer terminals , and permitted emergency and sealed filings to be made by email instead of in - person .","In a new restriction , however , The federal court in Washington earlier  cut off public access to the clerk of the court ’s office  The federal court in Washington earlier intake counters and computer terminals , and permitted emergency and sealed filings to be made by email instead of in - person ."
No reason for the change was stated .,No reason for cut was stated .
"Separately Thursday , Chief U.S. District Judge Mark S. Davis of the eastern district of Virginia announced the closure of one of the district ’s four courthouses , in Newport News , and its designation as the “ Emergency Judicial Center . ”","Separately Thursday , Bredar  the eastern district of Virginia announced the closure of one of the district ’s four courthouses , in Newport News  the eastern district of Virginia ’s four courthouses , in Newport News , and one of the district ’s four courthouses , in Newport News designation as the “ Emergency Judicial Center . ”"
"Davis said in an order that the courthouse “ will be sanitized and preserved for safe use , in order to serve as a ‘ last resort ’ location for Court proceedings ” if the district ’s three other courthouses in Alexandria , Norfolk and Richmond are “ rendered unusable . ”","Bredar said in an order that the Greenbelt facility  the Greenbelt facility “ will be sanitized and preserved for safe use , in order to serve as a ‘ last resort ’ location for Court proceedings ” if the eastern district of Virginia ’s three other courthouses in Alexandria , Norfolk and Richmond are “ rendered unusable . ”"
"Chief U.S. District Judge James K. Bredar of Maryland on March 18 closed that state ’s federal courthouse in Greenbelt , Md. , while consolidating proceedings at its Baltimore courthouse , in part to reduce the number of staff needed and to improve the focus and efficiency of health screening .","Bredar  Maryland on March 18 closed the Greenbelt facility  Greenbelt  Md. , while consolidating proceedings at the Greenbelt facility  the Greenbelt facility Baltimore courthouse , in part to reduce the number of staff needed and to improve the focus and efficiency of health screening ."
"In an order , Bredar stated that the Greenbelt facility would remain sufficiently staffed “ to retain the capacity to hear emergency proceedings at short notice when unique circumstances make that necessary and appropriate . ”","In an order , Bredar stated that the Greenbelt facility  Greenbelt facility would remain sufficiently staffed “ to retain the capacity to hear emergency proceedings at short notice when unique circumstances make that necessary and appropriate . ”"
