raw,replaced
West End theatres extend shutdown caused by coronavirus .,West End  West End theatres extend shutdown caused by coronavirus .
2020-05-05 13:19:28 +00:00 .,2020-05-05 13:19:28 +00:00 .
"West End theatres will remain closed until at least 28 June , the Society of London Theatres ( Solt ) announced on Tuesday .","West End  West End theatres will remain closed until at least 28 June , Solt announced on Tuesday ."
"The organisation has been cancelling performances across the West End on a rolling basis , in line with the latest advice from the government during the Covid-19 lockdown .","Solt has been Those cancellations performances across West End on a rolling basis , in line with the latest advice from the government during the Covid-19 lockdown ."
Those cancellations have now been extended from 31 May to 28 June .,Those cancellations have now been This from 31 May to 28 June .
"“ This does not mean theatres will reopen on 29 June , ” Solt stressed in its statement .","“ This does not mean theatres will reopen on 29 June , ” Solt stressed in Solt statement ."
“ If further cancellations are necessary they will continue to be announced on a rolling basis . ”,“ If further cancellations are necessary further cancellations will continue to be announced on a rolling basis . ”
"The postponement of Sunday in the Park With George , starring Jake Gyllenhaal and Annaleigh Ashford , was also announced on Tuesday .","The postponement of Sunday in the Park With George , starring Gyllenhaal and Annaleigh Ashford , was also announced on Tuesday ."
The revival of the musical by Stephen Sondheim and James Lapine was due to begin a 12 - week run on 11 June .,The revival of the musical by Stephen Sondheim and James Lapine was due to begin a 12 - week run on 11 June .
"It is now slated to run at the Savoy theatre next year , with details to be confirmed .","The revival of the musical by Stephen Sondheim and James Lapine is now slated to run at the Savoy theatre next year , with details to be confirmed ."
"Gyllenhaal said : “ We are , of course , disappointed to postpone our upcoming season , but know that safety is a top priority and science must lead the way .","Gyllenhaal said : “ Solt are , of course , disappointed to postpone Solt upcoming season , but know that safety is a top priority and science must lead the way ."
"London ’s West End is incredibly special to me , and it will be an absolute honour to return to the stage so we can eventually share Sunday in the Park With George with audiences in 2021 . ”","West End is incredibly special to Gyllenhaal , and it will be an absolute honour to return to the stage so Solt can eventually share Sunday in the Park With George with audiences in 2021 . ”"
"Usually in a regular week , about 300,000 people visit West End theatres .","Usually in a regular week , about 300,000 people visit  West End  West End theatres ."
"Solt said it was a major undertaking to process refunds , exchanges and credit notes , particularly when many staff are working remotely , adding : “ Please rest assured that we are all working as quickly as we can and we appreciate the ongoing support of our audiences . ”","Solt said visit was a major undertaking to process refunds , exchanges and credit notes , particularly when many staff are working remotely , adding : “ Please rest assured that Solt are all working as quickly as Solt can and Solt appreciate the ongoing support of Solt audiences . ”"
Theatre producer Sir Cameron Mackintosh has said West End theatres are unlikely to be able to reopen until next year .,I has said West End  West End theatres are unlikely to be able to reopen until next year .
"“ For major producers [ on ] both sides of the Atlantic , the truth is until social distancing does n’t exist any more , we ca n’t even plan to reopen , ” he said .","“ For major producers [ on ] both sides of the Atlantic , the truth is until social distancing does n’t exist any more , we ca n’t even plan to reopen , ” I said ."
"“ If we do n’t hear [ about lockdowns lifting ] in a few weeks , we wo n’t be able to come back until early next year .","“ If Solt do n’t hear [ about lockdowns lifting ] in a few weeks , Solt wo n’t be able to come back until early next year ."
I think that ’s quite clear . ”,I think that ’s quite clear . ”
