raw,replaced
New chancellor will not want to be 'creature of No 10' – David Gauke .,New chancellor will not want to be 'creature of No 10' – David Gauke .
2020-02-24 16:26:01 +00:00 .,2020-02-24 16:26:01 +00:00 .
"A former Conservative cabinet minister has said the chancellor , Rishi Sunak , will want to avoid becoming a “ creature of No 10 ” amid pressure on the new appointee to raise government borrowing sharply .",Gauke  Conservative cabinet minister has said Sunak will want to avoid becoming a “ creature of No 10 ” amid pressure on the new appointee to raise government borrowing sharply .
"David Gauke , the former justice secretary who was expelled from the Conservatives for defying Boris Johnson over Brexit ,","Gauke  Conservative for defying Boris Johnson over Brexit ,"
"said that Sunak risked putting the public finances on an unsustainable path , given the headwinds facing the British economy .","said that Sunak risked putting the public finances on an unsustainable path , given the headwinds facing the British economy ."
"Acknowledging that spending needed to rise to end a decade of austerity that he helped to instigate as a Treasury minister between 2010 to 2017 , Gauke said : “ You have got a new chancellor who will want to establish that he is not a creature of No 10 ; who is independent . ”","Acknowledging that spending needed to rise to end a decade of austerity that Sunak helped to instigate as a Treasury minister between 2010 to 2017 , Gauke said : “ You have got a new chancellor who will want to establish that he is not a creature of No 10 ; who is independent  a new chancellor who will want to establish that he is not a creature of No 10 ; who is independent is not a creature of No 10 ; who is independent . ”"
"However , he said that Sunak might raise borrowing at the budget on 11 March .","However , Gauke said that Sunak might raise borrowing at the budget on 11 March ."
"“ He , I would imagine , would want to assert that independence .","“ Gauke , Gauke would imagine , would want to assert that independence ."
"If not necessarily on 11 March , sooner rather than later . ”","If not necessarily on 11 March , sooner rather than later . ”"
Gauke ’s comments at an event hosted by the Resolution Foundation thinktank in London come as Sunak prepares to reveal what is widely expected to be one of the most expansionary Tory budgets in a generation .,Gauke ’s comments at an event hosted by the Resolution Foundation thinktank in London come as Sunak prepares to reveal what is widely expected to be one of the most expansionary Tory budgets in a generation .
The 39 - year - old replaced Sajid Javid when the former chancellor dramatically resigned earlier this month after a confrontation with No 10 .,Sunak replaced Javid when New chancellor dramatically resigned earlier this month after a confrontation with No 10 .
"Javid had been labelled in Westminster circles as “ chino ” – chancellor in name only – while commentators warned that Sunak could become known as “ baby chino ” , given his rapid rise to become one of the youngest chancellors in history .","Javid had been labelled in Westminster circles as “ chino ” – chancellor in name only – while commentators warned that Sunak could become known as “ baby chino ” , given Javid rapid rise to become one of the youngest chancellors in history ."
Sunak is believed to be under pressure from No 10 to relax public borrowing rules set by Javid before the election that force day - to - day spending to be matched with tax receipts by 2023 .,Sunak is believed to be under pressure from No 10 to relax public borrowing rules set by Javid before the election that force day - to - day spending to be matched with tax receipts by 2023 .
Investment spending on long - term infrastructure projects must not exceed 3 % of GDP .,Investment spending on long - term infrastructure projects must not exceed 3 % of GDP .
"Gauke , who ran as an independent at the election but lost to the Tories in his former seat of South West Hertfordshire , said the government ’s plans to raise spending could result in the UK ’s national debt rising as a proportion of GDP .","Gauke , who ran as an independent at the election but lost to the Tories in his former seat of South West Hertfordshire ,  the election but lost to the Tories in Gauke , who ran as an independent at the election but lost to the Tories in his former seat of South West Hertfordshire , former seat of South West Hertfordshire , said the government ’s plans to raise spending could result in the UK ’s national debt rising as a proportion of GDP ."
"Saying this was a “ very strange position to find ourselves in ” , particularly for a Tory government , he added that there were fundamental constraints for the government and risks that debt could be rising as the economy falters .","Saying this was a “ very strange position to find ourselves in ” , particularly for a Tory government , Gauke , who ran as an independent at the election but lost to the Tories in his former seat of South West Hertfordshire , added that there were fundamental constraints for the government and risks that debt could be rising as the British economy falters ."
He warned that Brexit or the coronavirus outbreak could damage growth and the public purse .,"Gauke , who ran as an independent at the election but lost to the Tories in his former seat of South West Hertfordshire , warned that Brexit or the coronavirus outbreak could damage growth and the public purse ."
"He said : “ If we had a downturn in the economy , are we saying that debt to GDP grows slowly and then grows very quickly , before reverting to growing slowly again ?","Gauke , who ran as an independent at the election but lost to the Tories in his former seat of South West Hertfordshire , said : “ If we had a downturn in the British economy , are we saying that debt to GDP grows slowly and then grows very quickly , before That to growing slowly again ?"
That strikes me as an unsustainable position . ”,"That strikes Gauke , who ran as an independent at the election but lost to the Tories in his former seat of South West Hertfordshire , as an unsustainable position . ”"
"The former Treasury minister , who was second - in - command under Philip Hammond and served under George Osborne , said the department with overarching control over tax and spending decisions needed to be “ pretty tight with public spending , and making sure we do prioritise ” .","The former Treasury minister , who was second - in - command under Philip Hammond and served under George Osborne ,  Treasury minister , who was second - in - command under Philip Hammond and served under George Osborne , said the department needed to be “ pretty tight with public spending , and making sure we do prioritise ” ."
"He said the alternative would be tax increases , which the Tory party was unwilling to contemplate .","The former Treasury minister , who was second - in - command under Philip Hammond and served under George Osborne , said the alternative would be tax increases , which Tory was unwilling to contemplate ."
"In recognition of the bind facing the chancellor , Gauke said the ministry of justice had faced an “ essentially unsustainable ” funding settlement during his time in charge of the department .","In recognition of the bind facing New chancellor , Gauke said the ministry of justice had faced an “ essentially unsustainable ” funding settlement during Gauke time in charge of the department ."
Warning that the government ’s planned tough approach to prison sentencing would mean higher prisoner numbers in future – requiring more prison officers and greater funding – he said : “ Those pressures are going to increase yet further . ”,Warning that the government ’s planned tough approach to prison sentencing would mean higher prisoner numbers in future – requiring more prison officers and greater funding – Gauke said : “ Those pressures are going to increase yet further . ”
