raw,replaced
Norwich City v Leicester City: Premier League – live! .,Norwich v Leicester City: Premier League – live! .
2020-02-28 19:14:11 +00:00 .,2020-02-28 19:14:11 +00:00 .
2.12pm EST 14:12,2.12pm EST 14:12
Some early team news and it ’s a big shock with Jamie Vardy not in the Leicester squad due to a reported calf injury .,Some early team news and it ’s a big shock with Jamie Vardy not in the Leicester squad due to a reported calf injury .
Kelechi Iheanacho comes in up top Leicester City ( @LCFC ),Kelechi Iheanacho comes in up top Leicester City ( @LCFC )
"Leicester City 's starting XI for # NorLei , brought to you by @eToro 🦊 February 28 , 2020 1.27pm EST 13:27","Leicester starting XI for # NorLei , brought to you by @eToro 🦊 February 28 , 2020 1.27pm EST 13:27"
Preamble Evening all .,Preamble Evening all .
Welcome to our coverage of tonight ’s Premier League game between Norwich and Leicester at Carrow Road .,Welcome to our coverage of tonight ’s Premier League game between Norwich and Leicester at Carrow Road .
It ’s almost do - or - die for the Canaries with games quickly running out to save themselves from the drop as they prepare to welcome the high - flying Foxes to East Anglia .,It ’s almost do - or - die for the Canaries with games quickly running out to save the Canaries from the drop as the Canaries prepare to welcome the high - flying Foxes to East Anglia .
"Seven points stand between Daniel Farke ’s side and safety going into this match but you can bet their supporters will be up for a bit of Friday football under the lights , even with Storm Jorge expected to wreak havoc in the UK this weekend .","Seven points stand between Daniel Farke ’s side and safety going into this match but you can bet the Canaries supporters will be up for a bit of Friday football under the lights , even with Storm Jorge expected to wreak havoc in the UK this weekend ."
Can Norwich end their five - match wait for a victory just when they need it most ?,Can Norwich end Norwich  it wait for a victory just when Norwich need it most ?
"Meanwhile , Leicester having been licking their wounds after the late defeat to Manchester City last week and will be keen to bounce back tonight with a victory .","Meanwhile , Leicester having been licking Leicester wounds after the late defeat to Manchester United last week and will be keen to bounce back tonight with a victory ."
They still have a six point lead over Manchester United in fifth but will know that this is a great opportunity to extend that before Ole Gunnar Solskjær ’s side face Everton on Sunday .,Leicester still have a six point lead over Manchester United in fifth but will know that this is a great opportunity to extend that before Ole Gunnar Solskjær ’s side face Everton on Sunday .
The last time Jamie Vardy scored in the Premier League against city on 21 December no one had heard of coronavirus and he was five goals clear of his nearest rival in the race for the Golden Boot .,The last time Jamie Vardy scored in Premier League against city on 21 December no one had heard of coronavirus and Jamie Vardy was five goals clear of Jamie Vardy nearest rival in the race for the Golden Boot .
Fast forward 10 weeks and Arsenal ’s Pierre - Emerick Aubameyang has drawn level on 17 so it ’s up to Leicester ’s talisman to hit back .,Fast forward 10 weeks and Arsenal ’s Pierre - Emerick Aubameyang has drawn level on 17 so it ’s up to Leicester ’s talisman to hit back .
It could be a thriller .,It could be a thriller .
Join me ...,Join me ...
Updated at 2.04pm EST,Updated at 2.04pm EST
