raw,replaced
Kyoto Animation arson suspect arrested after 10 months of burns treatment .,KyoAni arson suspect arrested after 10 months of burns treatment .
2020-05-27 05:36:13 +00:00 .,2020-05-27 05:36:13 +00:00 .
"Police in Japan have arrested the man suspected of carrying out an arson attack last year that killed 36 people , after officers waited 10 months for him to be treated for serious burns .","Police in Japan have arrested Aoba  the attack on the Kyoto Animation studio in western Japan , which sparked an outpouring of grief from anime fans around the world , after officers waited 10 months for Aoba to be treated for serious burns ."
"Shinji Aoba was arrested on murder and arson charges over the attack on the Kyoto Animation studio in western Japan , which sparked an outpouring of grief from anime fans around the world .","Aoba was arrested on murder and arson charges over the attack on the Kyoto Animation studio in western Japan , which sparked an outpouring of grief from anime fans around the world  KyoAni studio in western Japan , which sparked an outpouring of grief from anime fans around the world ."
"Police had been forced to wait until Aoba had recovered from serious burns sustained in the attack , as well as restrictions caused by the coronavirus outbreak , until they could arrest him .","Police had been forced to wait until Aoba had recovered from serious burns sustained in the attack on the Kyoto Animation studio in western Japan , which sparked an outpouring of grief from anime fans around the world , as well as restrictions caused by the coronavirus outbreak , until Police could arrest Aoba ."
"On Wednesday , TV footage showed the suspect strapped to a stretcher as he was carried into a police station .","On Wednesday , TV footage showed Aoba strapped to a stretcher as Aoba was carried into a police station ."
"Aoba , 42 ,","Aoba , 42 ,"
is accused of entering Kyoto Animation ’s main studio via an unlocked front door on the morning of 18 July armed with two containers thought to have contained petrol .,is accused of entering KyoAni  Kyoto Animation ’s main studio via an unlocked front door on the morning of 18 July armed with two containers thought to have contained petrol .
He allegedly doused the entrance with the liquid before setting it on fire with a lighter .,Aoba allegedly doused the entrance with the liquid before setting the liquid on fire with a lighter .
About 70 people were inside the studio at the time .,About 70 people were inside Kyoto Animation ’s main studio at the time .
"It is Japan ’s deadliest blaze since 2001 , when a fire in Tokyo ’s Kabukicho entertainment district killed 44 people .","It is Japan ’s deadliest blaze since 2001 , when a fire in Tokyo ’s Kabukicho entertainment district killed 44 people ."
"Some employees managed to flee the studio , but others attempting to escape to the roof of the three - storey building found their exit delayed by a door that survivors said had been difficult to open .","Some employees managed to flee Kyoto Animation ’s main studio , but others attempting to escape to the roof of Kyoto Animation ’s main studio found Some employees exit delayed by a door that survivors said had been difficult to open ."
Many of the dead – 22 women and 14 men mostly in their 20s and 30s – died from carbon monoxide poisoning .,Many of the dead – 22 women and 14 men mostly in their 20s and 30s –  Many of the dead – 22 women and 14 men mostly in their 20s and 30s – 20s and 30s – died from carbon monoxide poisoning .
Thirty - three people were injured .,Thirty - three people were injured .
"Aoba , who reportedly told police he had targeted the studio because it had plagiarised his work ,","Aoba , who reportedly told police he had targeted the studio because it had plagiarised his work  Aoba , who reportedly told police he had targeted the studio because it had plagiarised his work had targeted Kyoto Animation ’s main studio because Kyoto Animation ’s main studio had plagiarised Aoba , who reportedly told police he had targeted the studio because it had plagiarised his work work ,"
"sustained severe burns on his face , torso , and arms and legs , and was unconscious for weeks .","sustained severe burns on Aoba , who reportedly told police he had targeted the studio because it had plagiarised his work face , torso , and arms and legs , and was unconscious for weeks ."
He is reportedly unable to walk or eat without assistance .,"Aoba , who reportedly told police he had targeted the studio because it had plagiarised his work is reportedly unable to walk or eat without assistance ."
Kyoto Animation said it expected Aoba to be prosecuted “ to the maximum extent ” under the law .,KyoAni said KyoAni expected Aoba to be prosecuted “ to the maximum extent ” under the law .
It said in a statement : “ We have no further words for the suspect ...,KyoAni said in a statement : “ KyoAni have no further words for Aoba ...
"Our fallen colleagues will never return , and our wounds will never heal . ”","KyoAni fallen colleagues will never return , and KyoAni wounds will never heal . ”"
"The studio , known by its fans as KyoAni , is well known outside Japan for its role in producing popular TV anime series , including The Melancholy of Haruhi Suzumiya , K - ON !","Kyoto Animation ’s main studio  Kyoto Animation ’s main studio fans as KyoAni , is well known outside Japan for Kyoto Animation ’s main studio role in producing popular TV anime series , including The Melancholy of Haruhi Suzumiya , K - ON !"
and Violet Evergarden .,and Violet Evergarden .
"The fire shocked anime fans around the world , and prompted tributes from the Canadian prime minister , Justin Trudeau , and Apple ’s chief executive , Tim Cook , who tweeted : “ Kyoto Animation is home to some of the world ’s most talented animators and dreamers – the devastating attack today is a tragedy felt far beyond Japan .","The fire shocked anime fans around the world , and prompted tributes from the Canadian prime minister , Justin Trudeau , and Apple ’s chief executive , Tim Cook , who tweeted : “ KyoAni is home to some of the world ’s most talented animators and dreamers – the attack on the Kyoto Animation studio in western Japan , which sparked an outpouring of grief from anime fans around the world is a tragedy felt far beyond Japan ."
“ KyoAni artists spread joy all over the world and across generations with their masterpieces . ”,“ KyoAni  KyoAni artists spread joy all over the world and across generations with KyoAni artists masterpieces . ”
