raw,replaced
Princess Cruises owner suspends all trips for two months .,Cruise operator Carnival  Princess Cruises owner suspends all trips for two months .
2020-03-12 15:01:56 +00:00 .,2020-03-12 15:01:56 +00:00 .
"Cruise operator Carnival is halting the journeys of all ships in its Princess Cruises line for two months , due to the global spread of coronavirus .","Cruise operator Carnival is halting the journeys of all ships in Cruise operator Carnival  the Princess Cruises brand for two months , due to the spread of Covid-19 ."
"Carnival , the world ’s largest cruise company , says it will voluntarily pause all 18 vessels which sail under the Princess Cruises brand , affecting all voyages departing between 12 March and 10 May. Shares in the company plummeted by 17 % on the London stock exchange , to £ 18 , while its US shares were halted in pre - market trading .","Cruise operator Carnival says Cruise operator Carnival will voluntarily pause all 18 vessels which sail under the Princess Cruises brand  Princess Cruises brand , affecting all voyages departing between 12 March and 10 May. Shares in Cruise operator Carnival plummeted by 17 % on the London stock exchange , to £ 18 , while Cruise operator Carnival  the shares were halted in pre - market trading ."
"In January , the shares were changing hands at nearly £ 52 .","In January , the shares were changing hands at nearly £ 52 ."
"The president of Princess Cruises , Jan Swartz , said the company had taken the decision in order to reassure their passengers , employees and investors .","The president of Princess Cruises , Jan Swartz , said Cruise operator Carnival had taken changing in order to reassure Cruise operator Carnival passengers , employees and investors ."
"Passengers currently on one of Princess Cruises ’ vessels will complete their journeys as expected , if the cruise is due to end in the next five days .","Passengers currently on one of Princess Cruises ’ vessels  Princess Cruises ’ vessels will complete Passengers currently on one of Princess Cruises ’ vessels journeys as expected , if the cruise is due to end in the next five days ."
Those on longer voyages will disembark early at alternative locations .,Those on longer voyages will disembark early at alternative locations .
"Princess Cruises , which has more than 50,000 passengers from 70 countries onboard its ships each day , has been especially hard hit by the spread of Covid-19 .",Princess Cruises has been especially hard hit by the spread of Covid-19 .
"One vessel , the Diamond Princess , was quarantined for two weeks off the coast of Japan , with 3,000 passengers and crew onboard , as it became a floating breeding ground for the virus , resulting in at least seven deaths .","the Grand Princess ship , was quarantined for two weeks off the coast of Japan , with 3,000 passengers and crew onboard , as the Grand Princess ship became a floating breeding ground for the Grand Princess ship , resulting in at least seven deaths ."
"Shortly afterwards , the Grand Princess ship was held off California after it was linked to the death of an American man who had previously travelled onboard .","Shortly afterwards , the Grand Princess ship was held off California after the Grand Princess ship was linked to the death of an American man who had previously travelled onboard ."
"A Florida couple who were on the cruise liner have filed a $ 1 m lawsuit against Princess Cruises , accusing it of failing to protect passengers from the coronavirus outbreak .","A Florida couple who were on the Grand Princess ship have filed a $ 1 m lawsuit against Princess Cruises , accusing Princess Cruises of failing to protect passengers from the spread of Covid-19 ."
Carnival ’s decision to suspend operations follows river and ocean cruise operator Viking Cruises .,Carnival ’s decision to suspend operations follows river and ocean cruise operator Viking Cruises .
The Switzerland - based firm announced on Wednesday it would temporarily stop all departures between 12 March and 30 April .,Princess Cruises announced on Wednesday Princess Cruises would temporarily stop all departures between 12 March and 30 April .
