raw,replaced
NRL player pay cuts loom after staff and coaches stood down .,NRL player pay cuts loom after staff and coaches stood down .
2020-03-25 22:48:26 +00:00 .,2020-03-25 22:48:26 +00:00 .
NRL players are expected to find out by the end of the week how much the coronavirus crisis will affect their pay packets .,NRL  NRL players are expected to find out by the end of the week how much this crisis will affect NRL players pay packets .
League officials on Wednesday began discussions with the players ’ union to determine the impact the season ’s enforced suspension on player salaries .,League officials on Wednesday began discussions with the players ’ union to determine the impact the season ’s enforced suspension on player salaries .
"The talks come as hundreds more club staff , including head coaches John Morris and Paul Green , were ordered to take paid and unpaid leave .","The talks come as hundreds more club staff , including head coaches John Morris and Paul Green , were ordered to take paid and unpaid leave ."
NRL chief executive Todd Greenberg and his Rugby League Players Association counterpart Clint Newton were locked in talks for more than two hours .,NRL  Greenberg and Greenberg  Newton  League  The RLPA counterpart Clint Newton were locked in talks for more than two hours .
"Also at the table were club bosses Paul White ( Brisbane ) , Blake Solly ( South Sydney ) , Joe Kelly ( Sydney Roosters ) and Andrew Hill ( Canterbury ) .","Also at the table were club bosses Paul White ( Brisbane ) , Blake Solly ( South Sydney ) , Joe Kelly ( Sydney Roosters ) and Andrew Hill ( Canterbury ) ."
Manly captain Daly Cherry - Evans was among a host of high - profile players present during the phone hook - up .,Manly captain Daly Cherry - Evans was among a host of high - profile players present during the phone hook - up .
There were claims late on Wednesday that the players were asked to replicate their AFL counterparts and agree to a 50 % reduction in their salaries .,There were claims late on Wednesday that the players were asked to replicate the players  NRL counterparts and agree to a 50 % reduction in the players salaries .
Those figures were immediately rejected by the RLPA .,Those figures were immediately rejected by The RLPA .
"Complicating negotiations is that , unlike the AFL which has suspended its season until 31 May , the NRL has shut down its season indefinitely .","Complicating negotiations is that , unlike the AFL which has suspended its season until 31 May  the AFL which has suspended its season until 31 May season until 31 May , NRL has shut down NRL season indefinitely ."
"The RLPA updated players on Wednesday afternoon , with details expected to be finalised with league central on Friday .","The RLPA updated players on Wednesday afternoon , with details expected to be finalised with league central on Friday ."
There is a sense of urgency to find a resolution so that clubs can sort out their own financial issues for their employees .,There is a sense of urgency to find a resolution so that clubs can sort out clubs own financial issues for clubs employees .
"“ The conversations we started today are intended to resolve as quickly as possible what the current no - games situation means for players , ” Greenberg said .","“ The conversations our started today are intended to resolve as quickly as possible what the current no - games situation means for players , ” Greenberg said ."
“ We are trying to map out what is next in unbelievably difficult circumstances .,“ our are trying to this out what is next in unbelievably difficult circumstances .
"To do this , we need to be transparent and honest , combined with the trust and confidence of the players .","To do this , our need to be transparent and honest , combined with the trust and confidence of the players ."
"“ This means we will have hard conversations now , for the future good of the game .","“ This means our will have hard conversations now , for the future good of the game ."
The NRL and the players are absolutely aligned in our desire to ensure the game gets through this crisis . ”,NRL and the players are absolutely aligned in our desire to ensure the game gets through this crisis . ”
Greenberg ’s comments comes after revelations the governing body spends roughly $ 30 m a month in running costs .,Greenberg ’s comments comes after revelations The RLPA spends roughly $ 30 m a month in running costs .
And with just $ 150 m in cash reserves – and the NRL ’s promise of a combined $ 60 m to clubs over the next three months – the well could dry up by July .,And with just $ 150 m in cash reserves – and the NRL ’s  NRL ’s promise of a combined $ 60 m to clubs over the next three months – the well could dry up by July .
Penrith chief executive Brian Fletcher explained the figures to his playing group before they were sent home for an indefinite period on Wednesday .,Fletcher explained Those figures to Fletcher  the players ’ union before the players ’ union were sent home for an indefinite period on Wednesday .
"“ I explained to them all the way money falls from Fox and Nine and then to the NRL and the clubs and to the players , ” Fletcher said on Fox League Live .","“ Fletcher explained to the players ’ union all the way money falls from Fox and Nine and then to NRL and the clubs and to the players , ” Fletcher said on Fox League Live ."
"“ If it ’s a dollar from [ broadcasters ] Fox and Nine combined and it falls to 80 cents to the NRL and then the clubs and the players , well you get a 20 % pay cut .","“ If it ’s a dollar from [ broadcasters ] Fox and Nine combined and it falls to 80 cents to NRL and then the clubs and the players , well you get a 20 % pay cut ."
“ They fully understand that .,“ they fully understand that .
They ’ve been very understanding for us because all the other staff have been put off .,the NRL ’s been very understanding for us because all the other staff have been put off .
"They know they are in for a hair cut , they do n’t know how big it is . ”","they know they are in for a hair cut , they do n’t know how big a hair cut is . ”"
"Newton , who was only appointed to the role last week , said the union remains determined to look after its members .",Newton said The RLPA remains determined to look after The RLPA members .
“ These are clearly difficult times but we are determined to get through this together .,“ These are clearly difficult times but The RLPA are determined to get through These together .
"We will always look after our people and ensuring the appropriate support is available moving forward is key , ” Newton said .","The RLPA will always look after The RLPA people and ensuring the appropriate support is available moving forward is key , ” Newton said ."
