raw,replaced
UK coronavirus live: Boris Johnson to give more detail on lockdown changes .,Johnson to give more detail on lockdown changes .
2020-05-11 07:00:20 +00:00 .,2020-05-11 07:00:20 +00:00 .
"2.50am EDT 02:50 Boris Johnson famously dislikes disappointing the people around him , writes the Guardian ’s deputy political editor Rowena Mason in this analysis .","2.50am EDT 02:50 Johnson famously dislikes disappointing the people around Johnson , writes Guardian ’s deputy political editor Rowena Mason in this analysis ."
"The result is this weekend ’s barrage of confused messaging over whether the lockdown is ending , as he tries to please both sides in the battle raging within the Tory party about how to respond to the coronavirus crisis .","The result is this weekend ’s barrage of confused messaging over whether the lockdown is ending , as Johnson tries to please both sides in the battle raging within the Tory party about how to respond to the coronavirus crisis ."
"On the one hand , the rightwing hawks in his cabinet have been pushing him towards a swift return to business as usual to save the economy , setting out a roadmap to lifting the lockdown sooner rather than later .","On the one hand , the rightwing hawks in Johnson cabinet have been pushing Johnson towards a swift return to business as usual to save the economy , setting out a roadmap to lifting the lockdown sooner rather than later ."
"On the other , the more centrist doves , including the health secretary , Matt Hancock , have been pulling him in another direction , urging caution for fear of a second peak and more lost lives .","On the other , the more centrist doves , including the health secretary , Matt Hancock , have been pulling Johnson in another direction , urging caution for fear of a second peak and more lost lives ."
The received wisdom is that Johnson is now on the side of the doves following his brush with death during a four - day spell in intensive care suffering from Covid-19 .,The received wisdom is that Johnson is now on the side of the doves following Johnson brush with death during a four - day spell in intensive care suffering from Covid-19 .
2.47am EDT 02:47,2.47am EDT 02:47
Martin Farrer has a roundup of this morning ’s UK front pages – 2.38am EDT 02:38,Martin Farrer has a roundup of this morning ’s UK front pages – 2.38am EDT 02:38
Frances Perraudin Good morning .,Frances Perraudin Good morning .
I ’m Frances Perraudin and I ’ll be guiding you through this morning ’s developments in the UK ’s coronavirus crisis .,I ’m Frances Perraudin and I  I ’ll be guiding you through this morning ’s developments in the UK ’s coronavirus crisis .
"Boris Johnson is set to explain his plan for easing coronavirus restrictions to parliament today , following criticism that yesterday ’s address to the nation was vague and confusing .","Johnson is set to explain Johnson plan for easing coronavirus restrictions to parliament today , following criticism that yesterday ’s address to The government was vague and confusing ."
It will be the first time the prime minister has ever made a statement in the commons on coronavirus .,It will be the first time Johnson has ever made a statement in the commons on coronavirus .
"Johnson will publish a 50 - page “ blueprint ” for the next stage in tackling the virus this afternoon , before heading to the chamber for a one hour session with MPs at 3.30pm .","Johnson will publish a 50 - page “ blueprint ” for the next stage in tackling the virus this afternoon , before heading to the chamber for a one hour session with MPs at 3.30pm ."
"He ’ll then take part in a QA , answering questions submitted by the public .","I ’ll then take part in a QA , answering questions submitted by the public ."
"He announced yesterday that people who ca n’t work from home should start returning to work from today if they can – “ if possible ” avoiding pubic transport and instead using a car , walking or cycling .","Johnson announced yesterday that people who ca n’t work from home should start returning to work from today if people who ca n’t work from home can – “ if possible ” avoiding pubic transport and instead using a car , walking or cycling ."
We ’ll see how that goes this morning .,We ’ll see how that goes this morning .
Unions have raised alarm that asking people to return to work before proper guidance is in place risks lives .,Unions have raised alarm that asking people to return to work before proper guidance is in place risks lives .
"Frances O’Grady , general secretary of the TUC , said : The government still has n’t published guidance on how workers will be kept safe .","Frances O’Grady , general secretary of the TUC , said : The government still has n’t published guidance on how workers will be kept safe ."
So how can the prime minister – with 12 hours ’ notice – tell people they should be going back to sites and factories ?,So how can Johnson  the prime minister – with 12 hours ’ notice – tell people  people should be going back to sites and factories ?
It ’s a recipe for chaos .,the prime minister – with 12 hours ’ notice ’s a recipe for chaos .
Johnson also announced that he was hoping for a rapid reopening of primary schools in England on 1 June while older pupils remain at home .,Johnson also announced that Johnson was hoping for a rapid reopening of primary schools in Scotland on 1 June while older pupils remain at home .
"Paul Whiteman , general secretary of the National Association of Head Teachers ( NAHT ) – which represents most primary school heads in England – said there was “ little explanation of why or how such a return is considered to be safe ” , and that the announcement would not convince parents or school leaders .","Paul Whiteman , general secretary of the National Association of Head Teachers ( NAHT ) – which represents most primary school heads in Scotland – said there was “ little explanation of why or how such a return is considered to be safe ” , and that announced would not convince parents or school leaders ."
"The first minsters of both Scotland and Wales have said they will not be reopening schools so soon , and are both sticking with the “ stay at home ” message , rather than the UK government ’s new – widely criticised – “ stay alert ” alternative .","The first minsters of both Scotland and Wales  Scotland and Wales have said The first minsters of both Scotland and Wales will not be reopening schools so soon , and are both sticking with the “ stay at home ” message , rather than The government ’s new – widely criticised – “ stay alert ” alternative ."
"You can read about Johnson ’s other announcements – including that two people from separate households can meet outside , providing they they stay 2 m apart – in this explainer from Guardian political correspondent Peter Walker .","You can read about Johnson ’s other announcements – including that two people from separate households can meet outside , providing two people from separate households  two people from separate households stay 2 m apart – in this explainer from Guardian political correspondent Peter Walker ."
