raw,replaced
A unexpected 'extra' when I cancelled a flexible holiday booking - a voucher .,A unexpected 'extra' when I  cancelled a flexible holiday booking - a voucher .
2020-05-13 06:09:04 +00:00 .,2020-05-13 06:09:04 +00:00 .
"I also had cancellation cover but Holiday Extra has still refused the refund I am dueI made a flexible booking with cancellation cover from Holiday Extras for an airport hotel and parking and , on 11 March , I cancelled it .","I also had cancellation cover but Holiday Extra has still refused the refund I am dueI  I am dueI made a flexible booking with cancellation cover from Holiday Extras for an airport hotel and parking and , on 11 March , I cancelled the refund I am dueI ."
I was promised a full refund .,I was promised the refund .
"Two weeks later they offered a voucher , instead .","Two weeks later Holiday Extra offered a voucher , instead ."
"A statement appeared on its website announcing that all customers who cancelled bookings after 17 March would receive a voucher , not a refund , which was irrelevant to my case .","A statement appeared on A statement  its website announcing that all customers who cancelled bookings after 17 March would receive a voucher , not a refund , which was irrelevant to I case ."
I again requested the refund and received another confirmation that I would get my money back within 30 days .,I again requested the refund and received another confirmation that I would get I money back within 30 days .
A further month went by and I was informed it was changing its terms and conditions because Covid-19 was a force majeure and I had to accept a voucher .,A further month went by and I was informed A statement was changing A statement  its terms and conditions because Covid-19 was a force majeure and I had to accept a voucher .
My cancellation was n’t related to Covid-19 .,I  cancelled was n’t related to Covid-19 .
It has now removed the 17 March statement from its website .,A statement has now removed A statement from A statement  its website .
"I do n’t understand how , having written to me on three occasions confirming it was processing my refund , it is able to change its terms and conditions .","I do n’t understand how , having written to I on three occasions confirming A statement was processing I  the refund , A statement is able to change A statement  its terms and conditions ."
Continue reading ...,Continue reading ...
