raw,replaced
Bundesliga CEO adamant season will restart despite positive tests at Dresden .,Bundesliga CEO adamant season will restart despite positive tests at Dresden .
2020-05-10 16:51:07 +00:00 .,2020-05-10 16:51:07 +00:00 .
"The Bundesliga is keen to press ahead with its plans to restart the season for the top two tiers next weekend , despite the Dynamo Dresden squad being quarantined for two weeks .","Bundesliga is keen to press ahead with Bundesliga plans to restart the season for the top two tiers next weekend , despite the Dynamo  Dynamo Dresden  Dresden squad being quarantined for two weeks ."
The players of the 2 .,The players of the 2 .
Bundesliga side were sent home at the weekend after two players tested positive for coronavirus .,Bundesliga were This home at the weekend after the players tested positive for coronavirus .
This means that they ca n’t play their first two games of the restart – against Hannover on 17 May and against Fürth on the following weekend .,This means that Bundesliga ca n’t play Bundesliga first two games of the restart – against Hannover on 17 May and against Fürth on the following weekend .
"However , speaking to ZDF , the Bundesliga CEO , Christian Seifert , said that what had happened in Dresden , where the local authorities told the club that the players had to quarantine , did not mean that the top two league could not kick off on Saturday 16 May.","However , speaking to ZDF , Seifert  Bundesliga CEO , Christian Seifert , said that what had happened in Dresden , where the local authorities told Bundesliga that the players had to quarantine , did not mean that the top two league could not kick off on Saturday 16 May."
"“ For the second division that means at the moment that from 81 games , two Dynamo Dresden games ca n’t be played .","“ For the second division that means at the moment that from 81 games , two Dynamo  Dynamo Dresden  Dresden games ca n’t be played ."
We have to see how we deal with that .,our have to see how our deal with that .
"We are not changing our aim , and we are not changing our plans .","our are not changing our aim , and our are not changing our plans ."
The aim remains to finish the season . ”,The aim remains to finish the season . ”
"The delay for Dresden would mean that they could potentially re - enter the fray on the weekend of the 26 and 27 May , although that would lead to them immediately playing three games in one week .","The delay for Dresden would mean that Bundesliga could potentially re - that the fray on the weekend of the 26 and 27 May , although that would lead to Bundesliga immediately playing three games in one week ."
"“ It is only hypothetical to talk about what would happen if the same thing happens to other teams , ” continued Seifert .","“ It is only hypothetical to talk about what would happen if the same thing happens to other teams , ” continued Seifert ."
“ A lot of teams are being tested for the third of fourth time and now we have the special case of Dresden .,“ A lot of teams are being tested for the third of fourth time and now we have the special case of Dresden .
“ Just because they have to go into quarantine for 14 days does not mean that we have to question the continuation of the second division because that is only two from 81 games .,“ Just because A lot of teams have to go into quarantine for 14 days does not mean that we have to question that  the second division because that is only two from 81 games .
"There is , of course , a number [ of postponed games ] that means that it is not possible to finish the season but what that number is I can not say at the moment .","There is , of course , that number that means that it is not possible to finish the season but what that number is I can not say at the moment ."
That depends on how many teams are affected and how much time is left to finish the season .,That depends on how many teams are affected and how much time is left to finish the season .
Seifert added that there was enough leeway in the scheduling for Dresden to play all their remaining games .,Seifert added that there was enough leeway in the scheduling for Dresden to play all their remaining games .
