raw,replaced
Andy Carroll leads Newcastle squad whip-round to get kit man new hip .,Carroll leads Newcastle squad whip-round to get kit man new hip .
2020-03-20 22:45:38 +00:00 .,2020-03-20 22:45:38 +00:00 .
Andy Carroll has had no shortage of criticism over the years – some of it deserved – but George Ramshaw refuses to hear a bad word about the Newcastle United striker .,Carroll has had no shortage of criticism over the years – some of it deserved – but Ramshaw refuses to hear a bad word about George  Newcastle striker .
"A fortnight before football ’s coronavirus - induced shutdown , Newcastle ’s assistant kit man returned to work at the club ’s training ground with a spring in his step .","A fortnight before football ’s coronavirus - induced shutdown , George returned to work at the club ’s training ground with a spring in George step ."
"Thanks to a whip - round of Steve Bruce ’s first - teamers , initiated by Carroll , Ramshaw had a new hip .","Thanks to a whip - round of Steve Bruce ’s first - teamers , initiated by Carroll , Ramshaw had a new hip ."
"After raising around £ 15,000 to fund his surgery at a private hospital on Tyneside , the players were delighted to see their old friend back .","After raising around £ 15,000 to fund George surgery at a private hospital on Tyneside , The players were delighted to see George  The players old friend back ."
"Ramshaw is coy about his age – “ let ’s just say I ’m a pensioner , ” is how he puts it","Ramshaw is coy about Ramshaw age – “ let ’s just say Ramshaw ’m a pensioner , ” is how Ramshaw puts it"
– but he is believed to be in his 70s .,– but George is believed to be in George 70s .
"“ George the kit man has been here since the year dot , ” said Newcastle ’s manager .","“ George has been here since the year dot , ” said Newcastle ’s manager ."
“ The players paid for his hip operation .,“ The players paid for George  it .
It was a lovely touch .,it was a lovely touch .
Footballers get much maligned these days but they sent him off to get it done privately .,Footballers get much maligned these days but Footballers sent George off to get it done privately .
I think it might have been Andy Carroll ’s initial idea .,I think it might have been Carroll ’s initial idea .
"Andy , of course , has known George for a long time .","Carroll , of course , has known George for a long time ."
“ He ’d only just come back to work in the past couple of weeks and he ’s all fixed and healed .,“ George  he ’d only just come back to work in the past couple of weeks and George ’s all fixed and healed .
It seems to have been a big success .,It seems to have been a big success .
"We were all thrilled to see him back because George is a lovely , lovely man .","we were all thrilled to see George back because George is a lovely , lovely man ."
He ’s as good as gold now .,George ’s as good as gold now .
Before we closed down he was jumping around the place ; I thought he ’d be playing soon . ”,Before we closed down George was jumping around the place ; I thought George  he ’d be playing soon . ”
There was a time when he might have given Carroll and company a run for their money .,There was a time when George might have given Carroll  Carroll and company a run for Carroll and company money .
"Ramshaw was a leading amateur player , who starred for the immensely successful non - league Whitley Bay side of the 1950s and 1960s .","Ramshaw was a leading amateur player , who starred for the immensely successful non - league Whitley Bay side of the 1950s and 1960s ."
"During the 1960s he also represented the Great Britain amateur side , variously touring and playing in Zambia , Tanzania , Uganda and Iceland and the former Rhodesia .","During the 1960s Ramshaw also represented the Great Britain amateur side , variously touring and playing in Zambia , Tanzania , Uganda and Iceland and the former Rhodesia ."
"After hanging up his boots he moved into coaching and became assistant manager at Gateshead before joining Kevin Keegan ’s Newcastle in 1995 as assistant kit manager , looking after the reserves .","After hanging up Ramshaw boots Ramshaw moved into coaching and became assistant manager at Gateshead before joining Kevin Keegan ’s Newcastle in 1995 as assistant kit manager , looking after the reserves ."
“ I ’m eternally grateful to the players,“ I  I ’m eternally grateful to The players
", ” said Ramshaw from his home in Hebburn .",", ” said Ramshaw from Ramshaw home in Hebburn ."
“ I was in a lot of pain with my hip and it would have been months before I could get an operation through the NHS given how busy they are .,“ I was in a lot of pain with I hip and it would have been months before I could get an operation through the NHS given how busy The players are .
"“ The players said : ‘ Can we do something ? ’ to our club doctor , Paul Catterson , and he put it in motion with the Nuffield .","“ The players said : ‘ Can The players do something ? ’ to The players  he , and he put something in motion with the Nuffield ."
"Within a fortnight , I was in and had it done .","Within a fortnight , I was in and had something done ."
All the lads came together and put in .,The players came together and put in .
Me and my wife are both very grateful .,I and I wife are both very grateful .
“ I ’m feeling great now .,“ I ’m feeling great now .
I was off for about four months but I ’m back full - time now – or at least when the training ground reopens .,I was off for about four months but I  I ’m back full - time now – or at least when the training ground reopens .
It ’s champion . ”,the training ground ’s champion . ”
