raw,replaced
Glastonbury festival postponed due to coronavirus .,Glastonbury festival postponed due to coronavirus .
2020-03-18 11:01:51 +00:00 .,2020-03-18 11:01:51 +00:00 .
"Glastonbury festival , which was due to celebrate its 50th anniversary year in 2020 with headliners including Taylor Swift , Paul McCartney and Kendrick Lamar , has been postponed as a result of the coronavirus pandemic .","The festival  Glastonbury  The festival  its 50th anniversary year in 2020 with headliners including Swift , McCartney and Lamar , has been postponed as a result of the Covid-19 virus ."
"The festival confirmed via Twitter on Wednesday that the event , which was set to take place from 24 - 28 June at its usual home of Worthy Farm in Somerset , had been rescheduled to take place in 2021 .","The festival confirmed via Twitter on Wednesday that the event , which was set to take place from 24 - 28 June at The festival usual home of Worthy Farm in Somerset , had been The cancellation to take place in 2021 ."
"The festival had taken a business - as - usual approach until only a few days ago , announcing its third and final headliner – LA rapper Kendrick Lamar was unveiled as the Friday night bill topper – last week .","The festival had taken a business - as - usual approach until only a few days ago , announcing The festival third and final headliner – LA rapper Kendrick Lamar was unveiled as the Friday night bill topper – last week ."
"On Thursday 12 March the festival announced an additional 90 acts – including Pet Shop Boys , Dua Lipa and Noel Gallagher – that would fill its schedules , but less than a week later the impact of the Covid-19 virus was deemed so severe that the festival was no longer tenable .","On Thursday 12 March The festival announced an additional 90 acts – including Pet Shop Boys , Dua Lipa and Noel Gallagher – that would fill The festival schedules , but less than a week later the impact of the Covid-19 virus was deemed so severe that The festival was no longer tenable ."
"The cancellation will be a huge blow to the festival with some estimating losses could be as high as £ 100 m , and will ruin its 50th anniversary year .","The cancellation will be a huge blow to The festival with some estimating losses could be as high as £ 100 m , and will ruin The festival  its 50th anniversary year ."
"When announcing the lineup additions last week , Emily Eavis said that they came “ after much consideration given the current circumstances , and with the best of intentions ” , but that they did n’t have a crystal ball and at that point were “ working hard ” to deliver the event while “ closely monitoring developments ” .","When The announcements  the lineup additions  last week , Emily Eavis said that the lineup additions came “ after much consideration given the current circumstances , and with the best of intentions ” , but that the lineup additions did n’t have a crystal ball and at that point were “ working hard ” to deliver The festival while “ closely monitoring developments ” ."
The announcements came shortly after the government ’s chief scientific adviser Sir Patrick Vallance said that late June is likely to be just after the peak of the outbreak .,The announcements came shortly after the government ’s chief scientific adviser Sir Patrick Vallance said that late June is likely to be just after the peak of the outbreak .
"The festival has become one of the most celebrated cultural events in Europe since its humble beginnings as a gathering of 1,500 people in September 1970 .","The festival has become one of the most celebrated cultural events in Europe since The festival humble beginnings as a gathering of 1,500 people in September 1970 ."
"It has grown into an event with more than 200,000 attendees , and its 50th anniversary year was set to be a vintage edition .","The festival has grown into an event with more than 200,000 attendees , and The festival  its 50th anniversary year was set to be a vintage edition ."
"As well as Pyramid Stage headliners Lamar , McCartney and Swift other acts included Pet Shop Boys , Dua Lipa and Fatboy Slim , while Diana Ross was set to play the Sunday teatime “ legend ” slot , and Lana Del Rey , who would have played just before Lamar on the Pyramid stage .","As well as Pyramid Stage headliners Lamar , McCartney and Swift other acts included Pet Shop Boys , Dua Lipa and Fatboy Slim , while Diana Ross was set to play the Sunday teatime “ legend ” slot , and Lana Del Rey , who would have played just before Lamar on the Pyramid stage ."
Glastonbury is the latest high - profile cultural event or institution to be affected by the outbreak .,Glastonbury is the latest high - profile cultural event or institution to be affected by the outbreak .
"On Monday evening all major British theatres announced they were closing , while on Tuesday most big museums and galleries , including the Natural History Museum and the Tate facilities , revealed they would no longer be open to the public .","On Monday evening all major British theatres announced all major British theatres were closing , while on Tuesday most big museums and galleries , including the Natural History Museum and the Tate facilities , revealed most big museums and galleries , including the Natural History Museum and the Tate facilities , would no longer be open to the public ."
